"p.geomean"	"stat.mean"	"p.val"	"q.val"	"set.size"	"exp1"
"GO:0044264 cellular polysaccharide metabolic process"	0.290166870719245	-0.556823404683837	0.290166870719245	0.675097801140033	45	0.290166870719245
"GO:0022613 ribonucleoprotein complex biogenesis"	0.290275778607006	-0.555808674495856	0.290275778607006	0.675097801140033	56	0.290275778607006
"GO:0032459 regulation of protein oligomerization"	0.290510725516869	-0.557908930273537	0.290510725516869	0.675097801140033	23	0.290510725516869
"GO:0006465 signal peptide processing"	0.290757769038591	-0.560370466162131	0.290757769038591	0.675097801140033	15	0.290757769038591
"GO:0050685 positive regulation of mRNA processing"	0.290866782617159	-0.557335916563524	0.290866782617159	0.675097801140033	23	0.290866782617159
"GO:0045765 regulation of angiogenesis"	0.290885577766566	-0.551751655927054	0.290885577766566	0.675097801140033	155	0.290885577766566
"GO:0070979 protein K11-linked ubiquitination"	0.29097137428042	-0.557246535313864	0.29097137428042	0.675097801140033	25	0.29097137428042
"GO:0097028 dendritic cell differentiation"	0.291007564118777	-0.555598003344089	0.291007564118777	0.675097801140033	27	0.291007564118777
"GO:0043981 histone H4-K5 acetylation"	0.29151620254154	-0.558935503202885	0.29151620254154	0.675097801140033	15	0.29151620254154
"GO:0043982 histone H4-K8 acetylation"	0.29151620254154	-0.558935503202885	0.29151620254154	0.675097801140033	15	0.29151620254154
"GO:0031345 negative regulation of cell projection organization"	0.291575363808523	-0.550112312592624	0.291575363808523	0.675097801140033	115	0.291575363808523
"GO:0070884 regulation of calcineurin-NFAT signaling cascade"	0.291670948954678	-0.558331480854265	0.291670948954678	0.675097801140033	14	0.291670948954678
"GO:0106056 regulation of calcineurin-mediated signaling"	0.291670948954678	-0.558331480854265	0.291670948954678	0.675097801140033	14	0.291670948954678
"GO:0055093 response to hyperoxia"	0.291811229756483	-0.556162551371063	0.291811229756483	0.675097801140033	22	0.291811229756483
"GO:0036296 response to increased oxygen levels"	0.291811229756483	-0.556162551371063	0.291811229756483	0.675097801140033	22	0.291811229756483
"GO:0045926 negative regulation of growth"	0.292012242520435	-0.548168782715218	0.292012242520435	0.675097801140033	194	0.292012242520435
"GO:0000184 nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"	0.292054865523469	-0.55243861418115	0.292054865523469	0.675097801140033	29	0.292054865523469
"GO:0090335 regulation of brown fat cell differentiation"	0.292174007965263	-0.564458441042953	0.292174007965263	0.675097801140033	10	0.292174007965263
"GO:2000756 regulation of peptidyl-lysine acetylation"	0.292183567229629	-0.550969910449036	0.292183567229629	0.675097801140033	45	0.292183567229629
"GO:0048024 regulation of mRNA splicing, via spliceosome"	0.29219560905993	-0.549733175838659	0.29219560905993	0.675097801140033	58	0.29219560905993
"GO:0006879 cellular iron ion homeostasis"	0.292229268111957	-0.551703031807006	0.292229268111957	0.675097801140033	31	0.292229268111957
"GO:1902742 apoptotic process involved in development"	0.29224778524326	-0.554857661701182	0.29224778524326	0.675097801140033	16	0.29224778524326
"GO:0070227 lymphocyte apoptotic process"	0.292370704922549	-0.553745231869488	0.292370704922549	0.675097801140033	18	0.292370704922549
"GO:0006112 energy reserve metabolic process"	0.292405937369395	-0.550501086478987	0.292405937369395	0.675097801140033	42	0.292405937369395
"GO:0019932 second-messenger-mediated signaling"	0.292432692774204	-0.547710493246983	0.292432692774204	0.675097801140033	123	0.292432692774204
"GO:0001654 eye development"	0.29245555687868	-0.548331029097867	0.29245555687868	0.675097801140033	81	0.29245555687868
"GO:0006289 nucleotide-excision repair"	0.292543578072264	-0.550185819373088	0.292543578072264	0.675097801140033	42	0.292543578072264
"GO:0051898 negative regulation of protein kinase B signaling"	0.292836624461551	-0.55076635873934	0.292836624461551	0.675097801140033	31	0.292836624461551
"GO:0045736 negative regulation of cyclin-dependent protein serine/threonine kinase activity"	0.292995727514779	-0.552246804272954	0.292995727514779	0.675097801140033	21	0.292995727514779
"GO:0006997 nucleus organization"	0.29302540870509	-0.547268856339875	0.29302540870509	0.675097801140033	62	0.29302540870509
"GO:0055022 negative regulation of cardiac muscle tissue growth"	0.29310595086346	-0.559098499842052	0.29310595086346	0.675097801140033	12	0.29310595086346
"GO:0061117 negative regulation of heart growth"	0.29310595086346	-0.559098499842052	0.29310595086346	0.675097801140033	12	0.29310595086346
"GO:0050852 T cell receptor signaling pathway"	0.293254658919424	-0.546945181592173	0.293254658919423	0.675097801140033	47	0.293254658919424
"GO:0071214 cellular response to abiotic stimulus"	0.293508217363959	-0.543964055123434	0.293508217363959	0.675097801140033	204	0.293508217363959
"GO:0104004 cellular response to environmental stimulus"	0.293508217363959	-0.543964055123434	0.293508217363959	0.675097801140033	204	0.293508217363959
"GO:1902175 regulation of oxidative stress-induced intrinsic apoptotic signaling pathway"	0.293524369299442	-0.54977546267115	0.293524369299442	0.675097801140033	24	0.293524369299442
"GO:0002864 regulation of acute inflammatory response to antigenic stimulus"	0.293846410303331	-0.553624254882683	0.293846410303331	0.675097801140033	10	0.293846410303331
"GO:1901799 negative regulation of proteasomal protein catabolic process"	0.293906703624088	-0.546343923484636	0.293906703624088	0.675097801140033	39	0.293906703624088
"GO:0019216 regulation of lipid metabolic process"	0.29402374617512	-0.542544598277128	0.29402374617512	0.675097801140033	192	0.29402374617512
"GO:0000165 MAPK cascade"	0.294198923010644	-0.543015470553053	0.294198923010644	0.675097801140033	86	0.294198923010644
"GO:0051647 nucleus localization"	0.294338231915666	-0.548976566540682	0.294338231915666	0.675097801140033	19	0.294338231915666
"GO:0048608 reproductive structure development"	0.294665375031536	-0.540441884239592	0.294665375031536	0.675097801140033	203	0.294665375031536
"GO:0090068 positive regulation of cell cycle process"	0.294710886892031	-0.540692846363422	0.294710886892031	0.675097801140033	162	0.294710886892031
"GO:0030947 regulation of vascular endothelial growth factor receptor signaling pathway"	0.295007932634574	-0.54690820911978	0.295007932634573	0.675097801140033	21	0.295007932634574
"GO:0010718 positive regulation of epithelial to mesenchymal transition"	0.295009547033605	-0.545420225994616	0.295009547033605	0.675097801140033	26	0.295009547033605
"GO:0009886 post-embryonic animal morphogenesis"	0.295036326542663	-0.547948895907853	0.295036326542663	0.675097801140033	13	0.295036326542663
"GO:0030308 negative regulation of cell growth"	0.295142899289444	-0.539290805530574	0.295142899289444	0.675097801140033	138	0.295142899289444
"GO:0010675 regulation of cellular carbohydrate metabolic process"	0.295567829945217	-0.538961251476857	0.295567829945217	0.675097801140033	97	0.295567829945217
"GO:2001259 positive regulation of cation channel activity"	0.295800558785134	-0.54157128570931	0.295800558785134	0.675097801140033	29	0.295800558785134
"GO:0043433 negative regulation of DNA binding transcription factor activity"	0.295879434931556	-0.537435444409879	0.295879434931556	0.675097801140033	116	0.295879434931556
"GO:0031125 rRNA 3'-end processing"	0.295917160294668	-0.546554060090883	0.295917160294668	0.675097801140033	13	0.295917160294668
"GO:0032784 regulation of DNA-templated transcription, elongation"	0.295983231251688	-0.540463717692583	0.295983231251688	0.675097801140033	39	0.295983231251688
"GO:0045859 regulation of protein kinase activity"	0.296073720680578	-0.535919467130026	0.296073720680578	0.675097801140033	493	0.296073720680578
"GO:0051092 positive regulation of NF-kappaB transcription factor activity"	0.296184852441226	-0.537051349208154	0.296184852441226	0.675097801140033	99	0.296184852441226
"GO:0006937 regulation of muscle contraction"	0.296325500795144	-0.536733300408193	0.296325500795145	0.675097801140033	90	0.296325500795144
"GO:0061014 positive regulation of mRNA catabolic process"	0.296367116788739	-0.539853605543802	0.296367116788739	0.675097801140033	32	0.296367116788739
"GO:0071887 leukocyte apoptotic process"	0.296498219505792	-0.540975465432491	0.296498219505792	0.675097801140033	20	0.296498219505792
"GO:0043620 regulation of DNA-templated transcription in response to stress"	0.296579360008109	-0.538153652592925	0.296579360008109	0.675097801140033	43	0.296579360008109
"GO:0007584 response to nutrient"	0.296882656672859	-0.534380352640413	0.296882656672859	0.675097801140033	166	0.296882656672859
"GO:1903522 regulation of blood circulation"	0.297052894080991	-0.534066927036564	0.297052894080991	0.675097801140033	132	0.297052894080991
"GO:0006555 methionine metabolic process"	0.297084519359377	-0.542264141294315	0.297084519359377	0.675097801140033	15	0.297084519359377
"GO:2000401 regulation of lymphocyte migration"	0.29760123467393	-0.535264450937252	0.29760123467393	0.675097801140033	31	0.29760123467393
"GO:0032869 cellular response to insulin stimulus"	0.298045482263457	-0.532211883117506	0.298045482263457	0.675097801140033	74	0.298045482263457
"GO:1902743 regulation of lamellipodium organization"	0.2980766043585	-0.535257992967877	0.2980766043585	0.675097801140033	30	0.2980766043585
"GO:0032925 regulation of activin receptor signaling pathway"	0.298110653361202	-0.538452010743193	0.298110653361202	0.675097801140033	19	0.298110653361202
"GO:0046128 purine ribonucleoside metabolic process"	0.298118179951009	-0.532831696316277	0.298118179951009	0.675097801140033	52	0.298118179951009
"GO:0010824 regulation of centrosome duplication"	0.298121825553722	-0.533637859943649	0.298121825553722	0.675097801140033	35	0.298121825553722
"GO:0003013 circulatory system process"	0.298135461461332	-0.531308423187593	0.298135461461332	0.675097801140033	106	0.298135461461332
"GO:0042133 neurotransmitter metabolic process"	0.29815101847721	-0.532985241814812	0.29815101847721	0.675097801140033	50	0.29815101847721
"GO:0043010 camera-type eye development"	0.298196841863764	-0.532183262466129	0.298196841863764	0.675097801140033	63	0.298196841863764
"GO:2000146 negative regulation of cell motility"	0.298422723082769	-0.52987026024162	0.298422723082769	0.675097801140033	165	0.298422723082769
"GO:0006611 protein export from nucleus"	0.298477281296517	-0.53360090826374	0.298477281296517	0.675097801140033	29	0.298477281296517
"GO:0045921 positive regulation of exocytosis"	0.298551620446689	-0.531442734164976	0.298551620446689	0.675097801140033	56	0.298551620446689
"GO:0000469 cleavage involved in rRNA processing"	0.298572899482158	-0.53476038616727	0.298572899482158	0.675097801140033	23	0.298572899482158
"GO:0006730 one-carbon metabolic process"	0.298744132645565	-0.533182686158393	0.298744132645565	0.675097801140033	29	0.298744132645565
"GO:0007064 mitotic sister chromatid cohesion"	0.298911990398779	-0.54616248574963	0.298911990398779	0.675097801140033	10	0.298911990398779
"GO:0032411 positive regulation of transporter activity"	0.299055505503397	-0.529735864649559	0.299055505503397	0.675097801140033	58	0.299055505503397
"GO:0015833 peptide transport"	0.299085945926647	-0.527121028136349	0.299085945926647	0.675097801140033	939	0.299085945926647
"GO:0090630 activation of GTPase activity"	0.299150920437594	-0.529964058912808	0.299150920437595	0.675097801140033	54	0.299150920437594
"GO:0010591 regulation of lamellipodium assembly"	0.29917912659366	-0.533853177077786	0.29917912659366	0.675097801140033	22	0.29917912659366
"GO:0098662 inorganic cation transmembrane transport"	0.299433728189659	-0.526893805741214	0.299433728189659	0.675097801140033	189	0.299433728189659
"GO:0007626 locomotory behavior"	0.299440500020544	-0.527120449700945	0.299440500020544	0.675097801140033	147	0.299440500020544
"GO:0043648 dicarboxylic acid metabolic process"	0.299447205772768	-0.528134166027316	0.299447205772768	0.675097801140033	77	0.299447205772768
"GO:0032414 positive regulation of ion transmembrane transporter activity"	0.299483725937862	-0.528815479007945	0.299483725937862	0.675097801140033	51	0.299483725937862
"GO:0043524 negative regulation of neuron apoptotic process"	0.299484303906961	-0.527231712825214	0.299484303906961	0.675097801140033	111	0.299484303906961
"GO:0006875 cellular metal ion homeostasis"	0.299511522673549	-0.526313549815161	0.299511522673549	0.675097801140033	290	0.299511522673549
"GO:0007029 endoplasmic reticulum organization"	0.299636872921661	-0.530885815954307	0.299636872921661	0.675097801140033	31	0.299636872921661
"GO:0046683 response to organophosphorus"	0.299722835518012	-0.526824552861456	0.299722835518012	0.675097801140033	101	0.299722835518012
"GO:0043154 negative regulation of cysteine-type endopeptidase activity involved in apoptotic process"	0.300336848433806	-0.525645777770605	0.300336848433806	0.675097801140033	72	0.300336848433806
"GO:0050715 positive regulation of cytokine secretion"	0.300421230741365	-0.524981480147744	0.300421230741365	0.675097801140033	81	0.300421230741365
"GO:0048754 branching morphogenesis of an epithelial tube"	0.300470154616943	-0.524616198644007	0.300470154616943	0.675097801140033	95	0.300470154616943
"GO:0032663 regulation of interleukin-2 production"	0.300494773073443	-0.526407544497388	0.300494773073443	0.675097801140033	43	0.300494773073443
"GO:0033522 histone H2A ubiquitination"	0.300589256382673	-0.533288963942599	0.300589256382673	0.675097801140033	16	0.300589256382673
"GO:1901617 organic hydroxy compound biosynthetic process"	0.300735013860614	-0.523951949155513	0.300735013860614	0.675097801140033	99	0.300735013860614
"GO:0097237 cellular response to toxic substance"	0.300783397096461	-0.523559287877819	0.300783397096461	0.675097801140033	100	0.300783397096461
"GO:0006140 regulation of nucleotide metabolic process"	0.300791976124969	-0.523477223380516	0.300791976124969	0.675097801140033	113	0.300791976124969
"GO:0046498 S-adenosylhomocysteine metabolic process"	0.300859280821802	-0.533903492365034	0.300859280821802	0.675097801140033	11	0.300859280821802
"GO:1904035 regulation of epithelial cell apoptotic process"	0.301044810631912	-0.525152833294587	0.301044810631912	0.675097801140033	41	0.301044810631912
"GO:0019048 modulation by virus of host morphology or physiology"	0.301381489630911	-0.525911487141969	0.301381489630911	0.675097801140033	22	0.301381489630911
"GO:0045911 positive regulation of DNA recombination"	0.301402237629445	-0.529063984180608	0.301402237629445	0.675097801140033	17	0.301402237629445
"GO:2000010 positive regulation of protein localization to cell surface"	0.30142062447037	-0.536259032308486	0.30142062447037	0.675097801140033	10	0.30142062447037
"GO:0060992 response to fungicide"	0.301457354440165	-0.529812749120925	0.301457354440165	0.675097801140033	15	0.301457354440165
"GO:0051648 vesicle localization"	0.301479937905669	-0.522020980444818	0.301479937905669	0.675097801140033	87	0.301479937905669
"GO:1900544 positive regulation of purine nucleotide metabolic process"	0.301585299753993	-0.522535254720751	0.301585299753993	0.675097801140033	56	0.301585299753993
"GO:0045981 positive regulation of nucleotide metabolic process"	0.301585299753993	-0.522535254720751	0.301585299753993	0.675097801140033	56	0.301585299753993
"GO:1904037 positive regulation of epithelial cell apoptotic process"	0.301693786712873	-0.528421276761608	0.301693786712873	0.675097801140033	17	0.301693786712873
"GO:1903670 regulation of sprouting angiogenesis"	0.301769444953507	-0.525164617500961	0.301769444953507	0.675097801140033	27	0.301769444953507
"GO:0043550 regulation of lipid kinase activity"	0.301802942875772	-0.524277290867788	0.301802942875772	0.675097801140033	32	0.301802942875772
"GO:0098732 macromolecule deacylation"	0.301953234111775	-0.522392482824422	0.301953234111775	0.675097801140033	46	0.301953234111775
"GO:0071826 ribonucleoprotein complex subunit organization"	0.301987978667757	-0.519441733969531	0.301987978667757	0.675097801140033	169	0.301987978667757
"GO:0018022 peptidyl-lysine methylation"	0.302027555867861	-0.521662511696383	0.302027555867861	0.675097801140033	52	0.302027555867861
"GO:0002076 osteoblast development"	0.302068223682396	-0.532175635505163	0.302068223682396	0.675097801140033	12	0.302068223682396
"GO:0007188 adenylate cyclase-modulating G-protein coupled receptor signaling pathway"	0.302117820133198	-0.520877038962642	0.302117820133198	0.675097801140033	64	0.302117820133198
"GO:0051146 striated muscle cell differentiation"	0.302138433617847	-0.521599216740146	0.302138433617847	0.675097801140033	47	0.302138433617847
"GO:0001704 formation of primary germ layer"	0.302222209003661	-0.522061445667632	0.302222209003661	0.675097801140033	41	0.302222209003661
"GO:0061138 morphogenesis of a branching epithelium"	0.302245593799702	-0.519304076528906	0.302245593799702	0.675097801140033	110	0.302245593799702
"GO:0051196 regulation of coenzyme metabolic process"	0.302264190327822	-0.52228480591683	0.302264190327822	0.675097801140033	32	0.302264190327822
"GO:2001252 positive regulation of chromosome organization"	0.302537001311362	-0.517740058199559	0.302537001311362	0.675097801140033	134	0.302537001311362
"GO:0090100 positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"	0.302559977883346	-0.519241937570059	0.302559977883346	0.675097801140033	72	0.302559977883346
"GO:1901385 regulation of voltage-gated calcium channel activity"	0.302637544211401	-0.523780333291454	0.302637544211401	0.675097801140033	19	0.302637544211401
"GO:0007286 spermatid development"	0.302646863525414	-0.51899376053122	0.302646863525414	0.675097801140033	73	0.302646863525414
"GO:0045648 positive regulation of erythrocyte differentiation"	0.302788819197283	-0.522662181390806	0.302788819197283	0.675097801140033	20	0.302788819197283
"GO:0048538 thymus development"	0.302829150774368	-0.519182228082615	0.302829150774368	0.675097801140033	40	0.302829150774368
"GO:0035646 endosome to melanosome transport"	0.302859131879573	-0.534013173831309	0.302859131879573	0.675097801140033	10	0.302859131879573
"GO:0043485 endosome to pigment granule transport"	0.302859131879573	-0.534013173831309	0.302859131879573	0.675097801140033	10	0.302859131879573
"GO:0048259 regulation of receptor-mediated endocytosis"	0.302910512538296	-0.518451732226006	0.302910512538296	0.675097801140033	54	0.302910512538296
"GO:0005976 polysaccharide metabolic process"	0.303225009385792	-0.518396501196098	0.303225009385792	0.675097801140033	49	0.303225009385792
"GO:0006882 cellular zinc ion homeostasis"	0.303295416755064	-0.526348052401841	0.303295416755064	0.675097801140033	14	0.303295416755064
"GO:1905037 autophagosome organization"	0.303318924989928	-0.518523537382204	0.303318924989929	0.675097801140033	44	0.303318924989928
"GO:0006637 acyl-CoA metabolic process"	0.303545879916263	-0.51742075815114	0.303545879916263	0.675097801140033	50	0.303545879916263
"GO:0035383 thioester metabolic process"	0.303545879916263	-0.51742075815114	0.303545879916263	0.675097801140033	50	0.303545879916263
"GO:0033120 positive regulation of RNA splicing"	0.303566634561489	-0.519247548021859	0.303566634561489	0.675097801140033	27	0.303566634561489
"GO:0019054 modulation by virus of host process"	0.303639425198844	-0.522147005570312	0.303639425198844	0.675097801140033	13	0.303639425198844
"GO:0055001 muscle cell development"	0.303712806165679	-0.516415707790246	0.303712806165679	0.675097801140033	61	0.303712806165679
"GO:0034145 positive regulation of toll-like receptor 4 signaling pathway"	0.303752032179602	-0.529397798682992	0.303752032179602	0.675097801140033	10	0.303752032179602
"GO:0010977 negative regulation of neuron projection development"	0.303949092042299	-0.514492677163429	0.303949092042299	0.675097801140033	95	0.303949092042299
"GO:0055024 regulation of cardiac muscle tissue development"	0.304494334888101	-0.515870431029216	0.304494334888101	0.675097801140033	35	0.304494334888101
"GO:0000045 autophagosome assembly"	0.304552452649142	-0.515221853727355	0.304552452649142	0.675097801140033	41	0.304552452649142
"GO:0010906 regulation of glucose metabolic process"	0.304609423443958	-0.513262921202403	0.304609423443958	0.675097801140033	77	0.304609423443958
"GO:0000288 nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"	0.304956348024074	-0.525164267568922	0.304956348024074	0.675097801140033	11	0.304956348024074
"GO:0030511 positive regulation of transforming growth factor beta receptor signaling pathway"	0.304990542977445	-0.517280875760808	0.304990542977445	0.675097801140033	22	0.304990542977445
"GO:1903846 positive regulation of cellular response to transforming growth factor beta stimulus"	0.304990542977445	-0.517280875760808	0.304990542977445	0.675097801140033	22	0.304990542977445
"GO:1903169 regulation of calcium ion transmembrane transport"	0.304999484069418	-0.511666447405016	0.304999484069418	0.675097801140033	82	0.304999484069418
"GO:0044085 cellular component biogenesis"	0.305011128007184	-0.511762388549555	0.305011128007184	0.675097801140033	93	0.305011128007184
"GO:0007606 sensory perception of chemical stimulus"	0.305037594296715	-0.511035915571349	0.305037594296715	0.675097801140033	151	0.305037594296715
"GO:0050806 positive regulation of synaptic transmission"	0.305106207744147	-0.511799292924123	0.305106207744147	0.675097801140033	78	0.305106207744147
"GO:0050807 regulation of synapse organization"	0.305108028979999	-0.511319847882316	0.305108028979999	0.675097801140033	102	0.305108028979999
"GO:0019637 organophosphate metabolic process"	0.305162196204316	-0.509802596908538	0.305162196204316	0.675097801140033	549	0.305162196204316
"GO:0065004 protein-DNA complex assembly"	0.305197111195858	-0.510900795197428	0.305197111195858	0.675097801140033	114	0.305197111195858
"GO:0042886 amide transport"	0.305257816141547	-0.509421995176851	0.305257816141547	0.675097801140033	951	0.305257816141547
"GO:1990138 neuron projection extension"	0.305390635040707	-0.512491699343067	0.305390635040708	0.675097801140033	45	0.305390635040707
"GO:0015031 protein transport"	0.30552612704242	-0.508658865732331	0.30552612704242	0.675097801140033	923	0.30552612704242
"GO:0044804 autophagy of nucleus"	0.306049545886044	-0.515550087467517	0.306049545886044	0.675097801140033	19	0.306049545886044
"GO:0035601 protein deacylation"	0.30605370179802	-0.51063213429782	0.30605370179802	0.675097801140033	45	0.30605370179802
"GO:0071577 zinc II ion transmembrane transport"	0.306112623555629	-0.519905996001852	0.306112623555629	0.675097801140033	12	0.306112623555629
"GO:0045471 response to ethanol"	0.306239307445916	-0.508108423851521	0.306239307445916	0.675097801140033	96	0.306239307445916
"GO:0060135 maternal process involved in female pregnancy"	0.306245276722462	-0.510459340408863	0.306245276722462	0.675097801140033	39	0.306245276722462
"GO:0050858 negative regulation of antigen receptor-mediated signaling pathway"	0.306299320701347	-0.512990606168383	0.306299320701347	0.675097801140033	20	0.306299320701347
"GO:0045022 early endosome to late endosome transport"	0.306403607233582	-0.515621601089798	0.306403607233582	0.675097801140033	16	0.306403607233582
"GO:0009069 serine family amino acid metabolic process"	0.306478854823437	-0.510177055983426	0.306478854823437	0.675097801140033	33	0.306478854823437
"GO:0006829 zinc II ion transport"	0.306581450868155	-0.512926587344645	0.306581450868155	0.675097801140033	21	0.306581450868155
"GO:0030336 negative regulation of cell migration"	0.306752335146054	-0.505982413267727	0.306752335146054	0.675097801140033	158	0.306752335146054
"GO:0006476 protein deacetylation"	0.306874696812917	-0.508823192274962	0.306874696812916	0.675097801140033	39	0.306874696812917
"GO:0016571 histone methylation"	0.306888735196463	-0.50739611318875	0.306888735196463	0.675097801140033	57	0.306888735196463
"GO:0097164 ammonium ion metabolic process"	0.30695645605348	-0.505764724310154	0.30695645605348	0.675097801140033	101	0.30695645605348
"GO:0018212 peptidyl-tyrosine modification"	0.306981265220384	-0.50621231026744	0.306981265220384	0.675097801140033	77	0.306981265220384
"GO:0035902 response to immobilization stress"	0.307259015390041	-0.512133445218706	0.307259015390041	0.675097801140033	17	0.307259015390041
"GO:0040001 establishment of mitotic spindle localization"	0.307372607892853	-0.508843563235041	0.307372607892853	0.675097801140033	26	0.307372607892853
"GO:0070849 response to epidermal growth factor"	0.307537216229809	-0.508914594575227	0.307537216229809	0.675097801140033	26	0.307537216229809
"GO:0051480 regulation of cytosolic calcium ion concentration"	0.307639954341632	-0.503554907277402	0.307639954341632	0.675097801140033	146	0.307639954341632
"GO:0001892 embryonic placenta development"	0.30764174577122	-0.510083121136135	0.307641745771221	0.675097801140033	21	0.30764174577122
"GO:0050901 leukocyte tethering or rolling"	0.307642943539238	-0.519442574125879	0.307642943539238	0.675097801140033	10	0.307642943539238
"GO:0061756 leukocyte adhesion to vascular endothelial cell"	0.307642943539238	-0.519442574125879	0.307642943539238	0.675097801140033	10	0.307642943539238
"GO:0042278 purine nucleoside metabolic process"	0.307655277456626	-0.505111620123817	0.307655277456626	0.675097801140033	56	0.307655277456626
"GO:0033599 regulation of mammary gland epithelial cell proliferation"	0.307692953728424	-0.51069836182786	0.307692953728424	0.675097801140033	18	0.307692953728424
"GO:0098900 regulation of action potential"	0.307935594429371	-0.504759403613807	0.307935594429371	0.675097801140033	29	0.307935594429371
"GO:0043628 ncRNA 3'-end processing"	0.308076113535721	-0.508153443822664	0.308076113535721	0.675097801140033	19	0.308076113535721
"GO:0055069 zinc ion homeostasis"	0.308135805901318	-0.509665780408269	0.308135805901318	0.675097801140033	18	0.308135805901318
"GO:0045428 regulation of nitric oxide biosynthetic process"	0.308174653761631	-0.504356953898756	0.308174653761631	0.675097801140033	40	0.308174653761631
"GO:0090161 Golgi ribbon formation"	0.308380690092253	-0.510733866149623	0.308380690092253	0.675097801140033	11	0.308380690092253
"GO:0030949 positive regulation of vascular endothelial growth factor receptor signaling pathway"	0.308411344259601	-0.5130228686972	0.308411344259601	0.675097801140033	12	0.308411344259601
"GO:0030534 adult behavior"	0.308463866019588	-0.50157736692987	0.308463866019588	0.675097801140033	111	0.308463866019588
"GO:1900542 regulation of purine nucleotide metabolic process"	0.308579654671797	-0.501207353932131	0.308579654671797	0.675097801140033	108	0.308579654671797
"GO:0034968 histone lysine methylation"	0.308992361867581	-0.502223549655101	0.308992361867581	0.675097801140033	43	0.308992361867581
"GO:0009214 cyclic nucleotide catabolic process"	0.309088243077832	-0.509035297355071	0.309088243077832	0.675097801140033	15	0.309088243077832
"GO:0007220 Notch receptor processing"	0.30928634840048	-0.507507759597805	0.30928634840048	0.675097801140033	14	0.30928634840048
"GO:2000516 positive regulation of CD4-positive, alpha-beta T cell activation"	0.309374327380127	-0.502449356466717	0.309374327380127	0.675097801140033	23	0.309374327380127
"GO:0008306 associative learning"	0.309405781440662	-0.500145484824759	0.309405781440662	0.675097801140033	59	0.309405781440662
"GO:2000104 negative regulation of DNA-dependent DNA replication"	0.309411278496808	-0.508066777126858	0.309411278496808	0.675097801140033	13	0.309411278496808
"GO:0001649 osteoblast differentiation"	0.309533320115298	-0.499078954023073	0.309533320115299	0.675097801140033	78	0.309533320115298
"GO:0048679 regulation of axon regeneration"	0.309628664063373	-0.50610307428138	0.309628664063373	0.675097801140033	17	0.309628664063373
"GO:0021766 hippocampus development"	0.309784382517906	-0.499009973190201	0.309784382517906	0.675097801140033	60	0.309784382517906
"GO:0046635 positive regulation of alpha-beta T cell activation"	0.310130229610418	-0.497710211406413	0.310130229610418	0.675097801140033	51	0.310130229610418
"GO:1901215 negative regulation of neuron death"	0.310970146855771	-0.494125679992308	0.310970146855771	0.675097801140033	135	0.310970146855771
"GO:0055002 striated muscle cell development"	0.311002513697845	-0.495803507916225	0.311002513697845	0.675097801140033	55	0.311002513697845
"GO:0006941 striated muscle contraction"	0.311168277657297	-0.495178053354934	0.311168277657298	0.675097801140033	53	0.311168277657297
"GO:1901021 positive regulation of calcium ion transmembrane transporter activity"	0.311344898765499	-0.497533048325479	0.311344898765499	0.675097801140033	23	0.311344898765499
"GO:0033630 positive regulation of cell adhesion mediated by integrin"	0.311521631895366	-0.499557095581527	0.311521631895366	0.675097801140033	15	0.311521631895366
"GO:0006399 tRNA metabolic process"	0.311538313415685	-0.492582933000027	0.311538313415685	0.675097801140033	138	0.311538313415685
"GO:0032008 positive regulation of TOR signaling"	0.311541037956052	-0.496794930867084	0.311541037956052	0.675097801140033	28	0.311541037956052
"GO:0007623 circadian rhythm"	0.311585324686946	-0.49258724504244	0.311585324686946	0.675097801140033	108	0.311585324686946
"GO:0007613 memory"	0.311755027016307	-0.492706038866569	0.311755027016307	0.675097801140033	82	0.311755027016307
"GO:0098927 vesicle-mediated transport between endosomal compartments"	0.311756660554181	-0.499026679524126	0.311756660554181	0.675097801140033	18	0.311756660554181
"GO:0045830 positive regulation of isotype switching"	0.312029732491419	-0.499065713252115	0.312029732491419	0.675097801140033	15	0.312029732491419
"GO:0000096 sulfur amino acid metabolic process"	0.31215728656193	-0.494576091789594	0.31215728656193	0.675097801140033	28	0.31215728656193
"GO:0048844 artery morphogenesis"	0.312657893898794	-0.492696490162265	0.312657893898794	0.675097801140033	34	0.312657893898794
"GO:1903008 organelle disassembly"	0.312726778265725	-0.491174418081768	0.312726778265725	0.675097801140033	49	0.312726778265725
"GO:1901216 positive regulation of neuron death"	0.312727127245048	-0.490164799654891	0.312727127245048	0.675097801140033	63	0.312727127245048
"GO:0090174 organelle membrane fusion"	0.312783229484398	-0.489949629205539	0.312783229484398	0.675097801140033	70	0.312783229484398
"GO:0010592 positive regulation of lamellipodium assembly"	0.31289833337761	-0.498030435770457	0.31289833337761	0.675097801140033	13	0.31289833337761
"GO:0055065 metal ion homeostasis"	0.313066907461185	-0.487574105610163	0.313066907461185	0.675097801140033	333	0.313066907461185
"GO:0070570 regulation of neuron projection regeneration"	0.313143818646777	-0.494940063588901	0.313143818646777	0.675097801140033	19	0.313143818646777
