"p.geomean"	"stat.mean"	"p.val"	"q.val"	"set.size"	"exp1"
"GO:0000164 protein phosphatase type 1 complex"	0.395546756951421	-0.272267391819817	0.395546756951421	0.701107632391143	10	0.395546756951421
"GO:0031011 Ino80 complex"	0.39574125098174	-0.26975428197995	0.39574125098174	0.701107632391143	14	0.39574125098174
"GO:0046540 U4/U6 x U5 tri-snRNP complex"	0.395848651179669	-0.267584574608841	0.395848651179669	0.701107632391143	21	0.395848651179669
"GO:0032391 photoreceptor connecting cilium"	0.396366440061438	-0.264945167133923	0.396366440061438	0.701107632391143	33	0.396366440061438
"GO:0022625 cytosolic large ribosomal subunit"	0.396383003251467	-0.264054778394563	0.396383003251467	0.701107632391143	52	0.396383003251467
"GO:0030897 HOPS complex"	0.396641431604834	-0.26784792834783	0.396641431604834	0.701107632391143	13	0.396641431604834
"GO:0015934 large ribosomal subunit"	0.396667913582188	-0.262768379890446	0.396667913582188	0.701107632391143	88	0.396667913582188
"GO:0005790 smooth endoplasmic reticulum"	0.396849816466892	-0.264863652534952	0.396849816466892	0.701107632391143	19	0.396849816466892
"GO:0008328 ionotropic glutamate receptor complex"	0.397735715760103	-0.261772248626949	0.397735715760103	0.701107632391143	28	0.397735715760103
"GO:0098878 neurotransmitter receptor complex"	0.397735715760103	-0.261772248626949	0.397735715760103	0.701107632391143	28	0.397735715760103
"GO:0005623 cell"	0.398014719000795	-0.259890997336252	0.398014719000795	0.701107632391143	48	0.398014719000795
"GO:0033202 DNA helicase complex"	0.3985882607747	-0.261832314144126	0.3985882607747	0.701107632391143	15	0.3985882607747
"GO:0001917 photoreceptor inner segment"	0.398595173770129	-0.259264092535274	0.398595173770129	0.701107632391143	31	0.398595173770129
"GO:0045178 basal part of cell"	0.401597361971335	-0.255062904718688	0.401597361971335	0.701107632391143	12	0.401597361971335
"GO:0030286 dynein complex"	0.401934353962123	-0.249920330201264	0.401934353962123	0.701107632391143	38	0.401934353962123
"GO:0000792 heterochromatin"	0.402094536813315	-0.248909364002624	0.402094536813315	0.701107632391143	66	0.402094536813315
"GO:0005834 heterotrimeric G-protein complex"	0.402395017662549	-0.249158234036719	0.402395017662549	0.701107632391143	33	0.402395017662549
"GO:1905360 GTPase complex"	0.402395017662549	-0.249158234036719	0.402395017662549	0.701107632391143	33	0.402395017662549
"GO:0005680 anaphase-promoting complex"	0.403099309384752	-0.248248491637346	0.403099309384752	0.701107632391143	23	0.403099309384752
"GO:0000176 nuclear exosome (RNase complex)"	0.403102292739878	-0.25022875915886	0.403102292739878	0.701107632391143	14	0.403102292739878
"GO:0042599 lamellar body"	0.404430170258383	-0.24771620571136	0.404430170258383	0.701107632391143	12	0.404430170258383
"GO:0001750 photoreceptor outer segment"	0.404653926191922	-0.242702260664327	0.404653926191922	0.701107632391143	47	0.404653926191922
"GO:0000242 pericentriolar material"	0.405283518279453	-0.243237190384822	0.405283518279453	0.701107632391143	18	0.405283518279453
"GO:0005852 eukaryotic translation initiation factor 3 complex"	0.406532508549608	-0.242042062825419	0.406532508549608	0.701107632391143	12	0.406532508549608
"GO:0005916 fascia adherens"	0.40672148226988	-0.242858231232917	0.40672148226988	0.701107632391143	10	0.40672148226988
"GO:0036126 sperm flagellum"	0.406740761760132	-0.239594056786677	0.406740761760132	0.701107632391143	17	0.406740761760132
"GO:0097729 9+2 motile cilium"	0.406740761760132	-0.239594056786677	0.406740761760132	0.701107632391143	17	0.406740761760132
"GO:0008021 synaptic vesicle"	0.406836174985425	-0.236461983092606	0.406836174985425	0.701107632391143	76	0.406836174985425
"GO:0019908 nuclear cyclin-dependent protein kinase holoenzyme complex"	0.406900519384326	-0.240671945257325	0.406900519384326	0.701107632391143	13	0.406900519384326
"GO:0030665 clathrin-coated vesicle membrane"	0.407185631322318	-0.238486172753048	0.407185631322318	0.701107632391143	17	0.407185631322318
"GO:0097525 spliceosomal snRNP complex"	0.408154553856155	-0.233485541877728	0.408154553856155	0.701107632391143	51	0.408154553856155
"GO:0005801 cis-Golgi network"	0.408642290967076	-0.232837901072753	0.408642290967076	0.701107632391143	34	0.408642290967076
"GO:0032281 AMPA glutamate receptor complex"	0.409318937826978	-0.232844555976867	0.409318937826978	0.701107632391143	18	0.409318937826978
"GO:0038201 TOR complex"	0.4100989807828	-0.232585724331743	0.4100989807828	0.701107632391143	12	0.4100989807828
"GO:0060076 excitatory synapse"	0.410328746442019	-0.230579656872502	0.410328746442019	0.701107632391143	16	0.410328746442019
"GO:0048786 presynaptic active zone"	0.410421582407126	-0.230393491215518	0.410421582407126	0.701107632391143	16	0.410421582407126
"GO:0070382 exocytic vesicle"	0.410649997203962	-0.22651762207227	0.410649997203962	0.701107632391143	87	0.410649997203962
"GO:0035098 ESC/E(Z) complex"	0.411038913658581	-0.228926645877265	0.411038913658581	0.701107632391143	14	0.411038913658581
"GO:0000784 nuclear chromosome, telomeric region"	0.411249115629876	-0.224959112888925	0.411249115629876	0.701107632391143	91	0.411249115629876
"GO:0033290 eukaryotic 48S preinitiation complex"	0.411566982186229	-0.228314622035085	0.411566982186229	0.701107632391143	13	0.411566982186229
"GO:0042575 DNA polymerase complex"	0.412627598512362	-0.225202346269286	0.412627598512362	0.701107632391143	14	0.412627598512362
"GO:0032806 carboxy-terminal domain protein kinase complex"	0.412628840162047	-0.223979485981321	0.412628840162047	0.701107632391143	19	0.412628840162047
"GO:0098533 ATPase dependent transmembrane transport complex"	0.413377015063617	-0.222886918626012	0.413377015063617	0.701107632391143	15	0.413377015063617
"GO:0033391 chromatoid body"	0.413804427704381	-0.222548849470385	0.413804427704381	0.701107632391143	13	0.413804427704381
"GO:0042101 T cell receptor complex"	0.414049270307447	-0.220016588169314	0.414049270307447	0.701107632391143	15	0.414049270307447
"GO:0090533 cation-transporting ATPase complex"	0.415531845234727	-0.217884709738427	0.415531845234727	0.701107632391143	13	0.415531845234727
"GO:0042734 presynaptic membrane"	0.416162338387503	-0.213294861096187	0.416162338387503	0.701107632391143	36	0.416162338387503
"GO:0000788 nuclear nucleosome"	0.416647958468328	-0.212516375770896	0.416647958468328	0.701107632391143	28	0.416647958468328
"GO:0097223 sperm part"	0.417029429824403	-0.20993208218232	0.417029429824403	0.701107632391143	120	0.417029429824403
"GO:0005720 nuclear heterochromatin"	0.418385565718135	-0.207793515243776	0.418385565718135	0.701107632391143	31	0.418385565718135
"GO:0030017 sarcomere"	0.418551963402142	-0.207863970817442	0.418551963402142	0.701107632391143	24	0.418551963402142
"GO:0008385 IkappaB kinase complex"	0.418720791279207	-0.210858351115376	0.418720791279207	0.701107632391143	10	0.418720791279207
"GO:0000800 lateral element"	0.419282220398604	-0.208504548754163	0.419282220398604	0.701107632391143	12	0.419282220398604
"GO:0000178 exosome (RNase complex)"	0.419485841391031	-0.20601059826345	0.419485841391031	0.701107632391143	19	0.419485841391031
"GO:1905354 exoribonuclease complex"	0.419485841391031	-0.20601059826345	0.419485841391031	0.701107632391143	19	0.419485841391031
"GO:0051233 spindle midzone"	0.419789709181236	-0.204501369459779	0.419789709181236	0.701107632391143	25	0.419789709181236
"GO:0005761 mitochondrial ribosome"	0.420017208250343	-0.204447566596745	0.420017208250343	0.701107632391143	21	0.420017208250343
"GO:0000313 organellar ribosome"	0.420017208250343	-0.204447566596745	0.420017208250343	0.701107632391143	21	0.420017208250343
"GO:0034703 cation channel complex"	0.42051350263133	-0.201016188347613	0.42051350263133	0.701107632391143	117	0.42051350263133
"GO:1990391 DNA repair complex"	0.42158403939783	-0.199427084845311	0.42158403939783	0.701107632391143	33	0.42158403939783
"GO:0005868 cytoplasmic dynein complex"	0.421746279057008	-0.199917160879453	0.421746279057008	0.701107632391143	17	0.421746279057008
"GO:0005686 U2 snRNP"	0.425362278360612	-0.191052253690948	0.425362278360612	0.701107632391143	18	0.425362278360612
"GO:0044445 cytosolic part"	0.425713996196091	-0.18744998116282	0.425713996196091	0.701107632391143	192	0.425713996196091
"GO:0034707 chloride channel complex"	0.425818902261628	-0.188680215288319	0.425818902261628	0.701107632391143	30	0.425818902261628
"GO:0000794 condensed nuclear chromosome"	0.427875901838088	-0.183233048408469	0.427875901838088	0.701107632391143	33	0.427875901838088
"GO:0000791 euchromatin"	0.428067501699732	-0.182562920713955	0.428067501699732	0.701107632391143	32	0.428067501699732
"GO:0097431 mitotic spindle pole"	0.428350261888583	-0.184133495792085	0.428350261888583	0.701107632391143	10	0.428350261888583
"GO:0000786 nucleosome"	0.429463130009896	-0.178386720675548	0.429463130009896	0.701107632391143	71	0.429463130009896
"GO:0060077 inhibitory synapse"	0.42955981109782	-0.182032706385511	0.42955981109782	0.701107632391143	11	0.42955981109782
"GO:0036038 MKS complex"	0.429561951312418	-0.181309800211683	0.429561951312418	0.701107632391143	13	0.429561951312418
"GO:0015030 Cajal body"	0.429591440545665	-0.178377885368641	0.429591440545665	0.701107632391143	46	0.429591440545665
"GO:1902555 endoribonuclease complex"	0.429619089167197	-0.180043552407619	0.429619089167197	0.701107632391143	18	0.429619089167197
"GO:1905348 endonuclease complex"	0.429619089167197	-0.180043552407619	0.429619089167197	0.701107632391143	18	0.429619089167197
"GO:0097526 spliceosomal tri-snRNP complex"	0.430090146884426	-0.177924532567492	0.430090146884426	0.701107632391143	26	0.430090146884426
"GO:0031235 intrinsic component of the cytoplasmic side of the plasma membrane"	0.432227877151942	-0.175614563164504	0.432227877151942	0.701107632391143	10	0.432227877151942
"GO:0035102 PRC1 complex"	0.432411377762069	-0.174640302445277	0.432411377762069	0.701107632391143	11	0.432411377762069
"GO:0014704 intercalated disc"	0.432428960612309	-0.171376471468013	0.432428960612309	0.701107632391143	35	0.432428960612309
"GO:0032589 neuron projection membrane"	0.433351128094171	-0.169354677259449	0.433351128094171	0.701107632391143	29	0.433351128094171
"GO:0044291 cell-cell contact zone"	0.434083828164193	-0.166870010212481	0.434083828164193	0.701107632391143	46	0.434083828164193
"GO:0001669 acrosomal vesicle"	0.434137991338949	-0.166633461119814	0.434137991338949	0.701107632391143	54	0.434137991338949
"GO:0000930 gamma-tubulin complex"	0.434556697514493	-0.167668307276331	0.434556697514493	0.701107632391143	15	0.434556697514493
"GO:0031414 N-terminal protein acetyltransferase complex"	0.435126817097593	-0.167934524939849	0.435126817097593	0.701107632391143	10	0.435126817097593
"GO:0097546 ciliary base"	0.43616200729469	-0.162879399731891	0.43616200729469	0.701107632391143	20	0.43616200729469
"GO:0033178 proton-transporting two-sector ATPase complex, catalytic domain"	0.436179863433519	-0.163771957868022	0.436179863433519	0.701107632391143	14	0.436179863433519
"GO:0005662 DNA replication factor A complex"	0.436357785298934	-0.163539697978128	0.436357785298934	0.701107632391143	13	0.436357785298934
"GO:0044447 axoneme part"	0.436507663183147	-0.162236426813284	0.436507663183147	0.701107632391143	18	0.436507663183147
"GO:0005736 DNA-directed RNA polymerase I complex"	0.436906755351182	-0.162166991255834	0.436906755351182	0.701107632391143	13	0.436906755351182
"GO:0001741 XY body"	0.43703930447559	-0.161331274154356	0.43703930447559	0.701107632391143	15	0.43703930447559
"GO:0005891 voltage-gated calcium channel complex"	0.438152645837242	-0.157562606879695	0.438152645837242	0.701107632391143	22	0.438152645837242
"GO:0042405 nuclear inclusion body"	0.438356137541418	-0.158708054081076	0.438356137541418	0.701107632391143	12	0.438356137541418
"GO:0005665 DNA-directed RNA polymerase II, core complex"	0.43843664538774	-0.157977305788983	0.43843664538774	0.701107632391143	14	0.43843664538774
"GO:0043034 costamere"	0.438482207289618	-0.158095192273182	0.438482207289618	0.701107632391143	13	0.438482207289618
"GO:0005921 gap junction"	0.438906786904565	-0.157051878826665	0.438906786904565	0.701107632391143	13	0.438906786904565
"GO:0097386 glial cell projection"	0.439786602099798	-0.154697101406345	0.439786602099798	0.701107632391143	13	0.439786602099798
"GO:0035861 site of double-strand break"	0.440608530464679	-0.15063724932716	0.440608530464679	0.701107632391143	32	0.440608530464679
"GO:0090734 site of DNA damage"	0.440608530464679	-0.15063724932716	0.440608530464679	0.701107632391143	32	0.440608530464679
"GO:0030057 desmosome"	0.440613255172072	-0.151403108434964	0.440613255172072	0.701107632391143	20	0.440613255172072
"GO:0071011 precatalytic spliceosome"	0.440677238172776	-0.151058576401468	0.440677238172776	0.701107632391143	22	0.440677238172776
"GO:0005773 vacuole"	0.442044660483472	-0.145854850025071	0.442044660483472	0.701107632391143	284	0.442044660483472
"GO:0035145 exon-exon junction complex"	0.442231996065888	-0.147398392012723	0.442231996065888	0.701107632391143	18	0.442231996065888
"GO:0005796 Golgi lumen"	0.442275907370882	-0.147676334385329	0.442275907370882	0.701107632391143	16	0.442275907370882
"GO:0097228 sperm principal piece"	0.442674949689716	-0.146646200823081	0.442674949689716	0.701107632391143	16	0.442674949689716
"GO:0044815 DNA packaging complex"	0.443663483473476	-0.142155389023434	0.443663483473476	0.701107632391143	77	0.443663483473476
"GO:0043198 dendritic shaft"	0.443948947564213	-0.142153614310786	0.443948947564213	0.701107632391143	31	0.443948947564213
"GO:0031616 spindle pole centrosome"	0.44463761711464	-0.142390845786122	0.44463761711464	0.701107632391143	12	0.44463761711464
"GO:0005845 mRNA cap binding complex"	0.447030009249468	-0.136894453137588	0.447030009249468	0.701107632391143	10	0.447030009249468
"GO:0034518 RNA cap binding complex"	0.447030009249468	-0.136894453137588	0.447030009249468	0.701107632391143	10	0.447030009249468
"GO:0035686 sperm fibrous sheath"	0.447351415837119	-0.136125776938973	0.447351415837119	0.701107632391143	10	0.447351415837119
"GO:0005640 nuclear outer membrane"	0.448318716316752	-0.131735095292867	0.448318716316752	0.701107632391143	19	0.448318716316752
"GO:0034706 sodium channel complex"	0.448398571085263	-0.132267285498223	0.448398571085263	0.701107632391143	14	0.448398571085263
"GO:0022626 cytosolic ribosome"	0.4489514028283	-0.131926852038642	0.4489514028283	0.701107632391143	10	0.4489514028283
"GO:0000795 synaptonemal complex"	0.449588961204849	-0.128166305297452	0.449588961204849	0.701107632391143	23	0.449588961204849
"GO:0099086 synaptonemal structure"	0.449588961204849	-0.128166305297452	0.449588961204849	0.701107632391143	23	0.449588961204849
"GO:0019013 viral nucleocapsid"	0.449863055723095	-0.128423769550322	0.449863055723095	0.701107632391143	14	0.449863055723095
"GO:0016471 vacuolar proton-transporting V-type ATPase complex"	0.450433139200598	-0.127747124557472	0.450433139200598	0.701107632391143	11	0.450433139200598
"GO:0045177 apical part of cell"	0.450993191770632	-0.123410992858963	0.450993191770632	0.701107632391143	82	0.450993191770632
"GO:0005675 holo TFIIH complex"	0.452190520718823	-0.123182790437498	0.452190520718823	0.701107632391143	11	0.452190520718823
"GO:0033176 proton-transporting V-type ATPase complex"	0.45375812013682	-0.118860305019072	0.45375812013682	0.701107632391143	12	0.45375812013682
"GO:0030667 secretory granule membrane"	0.453837279108943	-0.11658826027511	0.453837279108943	0.701107632391143	48	0.453837279108943
"GO:0000346 transcription export complex"	0.454242287469039	-0.117790072855406	0.454242287469039	0.701107632391143	11	0.454242287469039
"GO:0097440 apical dendrite"	0.455910764175693	-0.11354963356397	0.455910764175693	0.701107632391143	11	0.455910764175693
"GO:0098799 outer mitochondrial membrane protein complex"	0.456399223205753	-0.11222258534483	0.456399223205753	0.701107632391143	11	0.456399223205753
"GO:0043186 P granule"	0.456706015176925	-0.111261263869682	0.456706015176925	0.701107632391143	12	0.456706015176925
"GO:0030992 intraciliary transport particle B"	0.456713681538932	-0.110167387164497	0.456713681538932	0.701107632391143	20	0.456713681538932
"GO:0005614 interstitial matrix"	0.456733472043981	-0.111446944310708	0.456733472043981	0.701107632391143	11	0.456733472043981
"GO:0045095 keratin filament"	0.456905926996437	-0.111000210767705	0.456905926996437	0.701107632391143	11	0.456905926996437
"GO:0042581 specific granule"	0.457297541801885	-0.109870678342615	0.457297541801885	0.701107632391143	11	0.457297541801885
"GO:0031594 neuromuscular junction"	0.45763766897696	-0.107012545907735	0.45763766897696	0.701107632391143	40	0.45763766897696
"GO:0000145 exocyst"	0.457651011218844	-0.108333795362828	0.457651011218844	0.701107632391143	12	0.457651011218844
"GO:0030673 axolemma"	0.457993765469797	-0.107883250665801	0.457993765469797	0.701107632391143	12	0.457993765469797
"GO:0001931 uropod"	0.459347613503826	-0.104492401055816	0.459347613503826	0.701107632391143	11	0.459347613503826
"GO:0032421 stereocilium bundle"	0.459364138105729	-0.104642334740403	0.459364138105729	0.701107632391143	11	0.459364138105729
"GO:0031362 anchored component of external side of plasma membrane"	0.460223405051886	-0.102413004516189	0.460223405051886	0.701107632391143	11	0.460223405051886
"GO:0008076 voltage-gated potassium channel complex"	0.461076288955289	-0.0983187508755296	0.461076288955289	0.701107632391143	42	0.461076288955289
"GO:0043292 contractile fiber"	0.462206178793901	-0.0955387487375821	0.462206178793901	0.701107632391143	36	0.462206178793901
"GO:0001518 voltage-gated sodium channel complex"	0.462227066382601	-0.0975147793949788	0.462227066382601	0.701107632391143	10	0.462227066382601
"GO:0046658 anchored component of plasma membrane"	0.462408079105925	-0.0952406341142359	0.462408079105925	0.701107632391143	28	0.462408079105925
"GO:0043073 germ cell nucleus"	0.463615404028564	-0.0924668203679317	0.463615404028564	0.701107632391143	21	0.463615404028564
"GO:0043240 Fanconi anaemia nuclear complex"	0.464417638477917	-0.0913726502612428	0.464417638477917	0.701107632391143	12	0.464417638477917
"GO:0031674 I band"	0.464461346076843	-0.0904548357538535	0.464461346076843	0.701107632391143	19	0.464461346076843
"GO:0005641 nuclear envelope lumen"	0.465575025332357	-0.0881767393146284	0.465575025332357	0.701107632391143	13	0.465575025332357
"GO:0005684 U2-type spliceosomal complex"	0.465956058292692	-0.0862392829136233	0.465956058292692	0.701107632391143	27	0.465956058292692
"GO:0071944 cell periphery"	0.46670258079927	-0.0838184445315664	0.46670258079927	0.701107632391143	47	0.46670258079927
"GO:0002080 acrosomal membrane"	0.468252993832645	-0.0810922963697339	0.468252993832645	0.701107632391143	15	0.468252993832645
"GO:0071010 prespliceosome"	0.468536699958804	-0.0800705391457983	0.468536699958804	0.701107632391143	18	0.468536699958804
"GO:0001673 male germ cell nucleus"	0.468878448772242	-0.0792986978567941	0.468878448772242	0.701107632391143	17	0.468878448772242
"GO:0031672 A band"	0.469886409582248	-0.0772984418814747	0.469886409582248	0.701107632391143	12	0.469886409582248
"GO:0005782 peroxisomal matrix"	0.472051092000738	-0.0716952311251201	0.472051092000738	0.701107632391143	12	0.472051092000738
"GO:0031907 microbody lumen"	0.472051092000738	-0.0716952311251201	0.472051092000738	0.701107632391143	12	0.472051092000738
"GO:0031083 BLOC-1 complex"	0.474243132447055	-0.0662207661800791	0.474243132447055	0.701107632391143	11	0.474243132447055
"GO:0002102 podosome"	0.475253434467652	-0.0628426398377174	0.475253434467652	0.701107632391143	20	0.475253434467652
"GO:0005775 vacuolar lumen"	0.475682229738379	-0.0624643232060434	0.475682229738379	0.701107632391143	11	0.475682229738379
"GO:0005666 DNA-directed RNA polymerase III complex"	0.476403387770409	-0.0600440400024424	0.476403387770409	0.701107632391143	18	0.476403387770409
"GO:0034705 potassium channel complex"	0.476727958581529	-0.0586877904010124	0.476727958581529	0.701107632391143	46	0.476727958581529
"GO:0030118 clathrin coat"	0.477001228896288	-0.0589525882130394	0.477001228896288	0.701107632391143	12	0.477001228896288
"GO:0034451 centriolar satellite"	0.477313311613282	-0.0575747800897744	0.477313311613282	0.701107632391143	22	0.477313311613282
"GO:0005762 mitochondrial large ribosomal subunit"	0.479221557589408	-0.0525018891998307	0.479221557589408	0.701107632391143	34	0.479221557589408
"GO:0000315 organellar large ribosomal subunit"	0.479221557589408	-0.0525018891998307	0.479221557589408	0.701107632391143	34	0.479221557589408
"GO:0000177 cytoplasmic exosome (RNase complex)"	0.479886032038355	-0.0513721612935989	0.479886032038355	0.701107632391143	14	0.479886032038355
"GO:0005763 mitochondrial small ribosomal subunit"	0.481217025086992	-0.0475652161347968	0.481217025086992	0.701107632391143	26	0.481217025086992
"GO:0000314 organellar small ribosomal subunit"	0.481217025086992	-0.0475652161347968	0.481217025086992	0.701107632391143	26	0.481217025086992
"GO:0030016 myofibril"	0.481384340917484	-0.0472092523088084	0.481384340917484	0.701107632391143	22	0.481384340917484
"GO:0034704 calcium channel complex"	0.482596941059055	-0.0439203369341991	0.482596941059055	0.701107632391143	37	0.482596941059055
"GO:0072546 ER membrane protein complex"	0.482603108545412	-0.044834522668272	0.482603108545412	0.701107632391143	10	0.482603108545412
"GO:0030672 synaptic vesicle membrane"	0.484213691844678	-0.0398421069126043	0.484213691844678	0.701107632391143	38	0.484213691844678
"GO:0099501 exocytic vesicle membrane"	0.484213691844678	-0.0398421069126043	0.484213691844678	0.701107632391143	38	0.484213691844678
"GO:0044423 virion part"	0.485029284032663	-0.0381392157947609	0.485029284032663	0.701107632391143	16	0.485029284032663
"GO:0010369 chromocenter"	0.485559588428153	-0.0369632036864641	0.485559588428153	0.701107632391143	13	0.485559588428153
"GO:0005732 small nucleolar ribonucleoprotein complex"	0.485767741340078	-0.0362392290487943	0.485767741340078	0.701107632391143	17	0.485767741340078
"GO:0000803 sex chromosome"	0.486033963443748	-0.0353962441060639	0.486033963443748	0.701107632391143	23	0.486033963443748
"GO:0098590 plasma membrane region"	0.486323865642745	-0.0342943133047739	0.486323865642745	0.701107632391143	654	0.486323865642745
"GO:1905368 peptidase complex"	0.48841595816464	-0.0291238898637068	0.48841595816464	0.702516104209413	77	0.48841595816464
"GO:0036452 ESCRT complex"	0.491570096825874	-0.0213886840474448	0.491570096825874	0.703180850250052	21	0.491570096825874
"GO:0031305 integral component of mitochondrial inner membrane"	0.495222903493018	-0.0122224306999216	0.495222903493018	0.703180850250052	13	0.495222903493018
"GO:0032420 stereocilium"	0.495674812407447	-0.0109309105270184	0.495674812407447	0.703180850250052	26	0.495674812407447
"GO:0071004 U2-type prespliceosome"	0.496889006228239	-0.00795320759468252	0.496889006228239	0.703180850250052	13	0.496889006228239
"GO:0044427 chromosomal part"	0.497931709405938	-0.00518537836167901	0.497931709405938	0.703180850250052	712	0.497931709405938
"GO:0031527 filopodium membrane"	0.498985075604941	-0.00258705775995231	0.498985075604941	0.703180850250052	15	0.498985075604941
"GO:0045111 intermediate filament cytoskeleton"	0.499781528143445	-0.000549428158533523	0.499781528143445	0.703180850250052	42	0.499781528143445
