Gene_Sym	GeneID	baseMean	log2FoldChange	lfcSE	pvalue	padj
Cmss1	66497	213.823621678248	0.00579452218033629	0.0734723455247033	0.609738543595285	0.999958094925527
Mospd3	68929	765.473391918835	0.0283985536661052	0.078597767779841	0.178220695246525	0.946626467998031
Mospd2	76763	259.42793029998	0.0163518106508082	0.075643823781948	0.186514723543425	0.953043903758868
Mospd1	70380	1121.72590258426	0.0619744868892763	0.107611184746926	0.0361365179280237	0.564689759496923
Tcfl5	277353	0.492756752643254	0.00037111824656165	0.0740234504425618	0.732235940343269	NA
Defb2	13215	0.894162665879431	0.000339687122815762	0.0740235351955916	0.646335679504403	NA
E030024N20Rik	595139	359.799303828318	0.00091109851093644	0.0727772678650631	0.945776417133373	0.999958094925527
Gm11423	100503272	75.5357938756991	0.000373739835639837	0.0737039121339126	0.960206497775648	0.999958094925527
Gm12250	631323	2213.03453997641	0.592299579603528	0.168887337283385	1.92285949171873e-05	0.00382873372459395
Gm12253	624860	33.6686322932307	0.00237262412425388	0.0739384874267122	0.607453510039734	0.999958094925527
Psat1	107272	912.985578875487	0.0284388385966198	0.078402355608694	0.186985514142777	0.953043903758868
Pbrm1	66923	9338.57520841351	-0.00130528525231426	0.057449698746498	0.970224935318193	0.999958094925527
Taf9b	407786	2422.54210404844	0.0404287179714887	0.0786561166432644	0.217062774268019	0.981500037367186
Xcr1	23832	174.799474667161	-0.00314758961341488	0.0733849525049204	0.757285661633974	0.999958094925527
Lrit2	239038	0.492756752643254	0.00037111824656165	0.0740234504425618	0.732235940343269	NA
Mir7077	102466801	0.270011025735039	-0.000352142823193336	0.0740233640879504	0.769144619971636	NA
Capn1	12333	3537.97263909174	0.00833404803191079	0.0646224530997747	0.796868993921367	0.999958094925527
Lbx2	16815	1.29648386451329	-0.000467999635290659	0.0740247814271506	0.568511150398993	NA
Zfp516	329003	42.8660613900244	0.002401214272363	0.0739009582666072	0.645447784006242	0.999958094925527
Zfp511	69752	503.698673844765	-0.000415394882299645	0.0720357696125759	0.977563461720536	0.999958094925527
Zfp512	269639	2039.51744206975	0.0391919269297464	0.0797066857829885	0.203415234702471	0.97235664705156
Zfp513	101023	348.961195338549	-0.0012635501248826	0.0726590224504812	0.925185759196772	0.999958094925527
Rbks	71336	299.973339215032	-0.00490685288344981	0.0730575358628404	0.70446061755141	0.999958094925527
Capn9	73647	1.23489096491843	0.000196008876851693	0.0740188792429905	0.780808246695251	NA
Med29	67224	476.368177085609	0.00134244054507823	0.0721607413593377	0.936029295568973	0.999958094925527
Rassf8	71323	1.97102701057302	0.000439166812208404	0.074024484777529	0.562018313349045	NA
Med21	108098	694.147904867294	-0.00326431906734761	0.0714943456128413	0.86019653558664	0.999958094925527
Med20	56771	1139.71776299326	-0.0259764955895891	0.0757225329485566	0.285415695526795	0.999958094925527
Med23	70208	1793.87987960484	-0.0151371585192592	0.0698099713290936	0.578322772711892	0.999958094925527
Rassf2	215653	5237.08764548435	-0.0710311546787095	0.0901055103654659	0.101494717137008	0.842650404225814
Med25	75613	1809.45003178135	-0.00252566510650505	0.0679820850246206	0.923904067564309	0.999958094925527
Rassf4	213391	51.4329728646028	-0.00280918935308556	0.0740286880635423	0.230875085174271	0.985096038184658
Med27	68975	521.928239273483	-0.00208257319849494	0.0719748612784846	0.900007903521932	0.999958094925527
Tsks	22116	5.18894131930562	0.000471620873778371	0.074014739650384	0.552147706658565	NA
Iqcb1	320299	273.17004675262	-0.0229977856168459	0.0782242504135714	0.0749412172584834	0.758105607609739
Bfsp2	107993	1.26844292760258	-0.000137469778455398	0.0740186317773973	0.871095544013657	NA
Grtp1	66790	13.6508322996545	-0.000787594419762398	0.0739757179925524	0.764258597232296	0.999958094925527
Bfsp1	12075	69.9279270610619	-0.000988408415899727	0.0737348039936857	0.876924039452735	0.999958094925527
Klhdc10	76788	387.214706780779	0.00387371109798932	0.0725929131079849	0.79690539899927	0.999958094925527
Arv1	68865	233.370219528184	0.00877769911517167	0.0738810328356555	0.442472550439648	0.999958094925527
Ist1	71955	5539.34339532854	-0.00422769598630753	0.061273398278481	0.901253809247484	0.999958094925527
Ak4	11639	1.0242686950296	-8.75723877117396e-05	0.0740214687614507	0.830192639136582	NA
Zmpste24	230709	2651.74979815426	-0.0209892425975021	0.0695413978606263	0.488569944130438	0.999958094925527
Rcc1	100088	447.649551384819	-0.00665396446594521	0.07272950852218	0.664963986077169	0.999958094925527
Rcc2	108911	5102.25953895001	-0.0424951525071599	0.07234328785375	0.258805244807367	0.999958094925527
Nup62cl	279706	1.77632222057551	-2.08387404292866e-05	0.0740220974745403	0.936543342865862	NA
Cept1	99712	3119.25692003442	-0.129631959052792	0.162052073771942	0.0258301075656588	0.500149586850771
Lepr	16847	1.27915718043496	6.24474444734007e-05	0.0740180707987132	0.976416937620121	NA
Spint2	20733	1129.59985556945	0.0258040835173938	0.0757552015560048	0.285910852085503	0.999958094925527
Immp2l	93757	149.578677549075	0.00353548092023241	0.073529495728377	0.712291620922358	0.999958094925527
Rap2a	76108	770.981292442377	0.00395418513037338	0.0712473701787064	0.843451972753108	0.999958094925527
Mrpl17	27397	1254.37710420531	-0.0144621006011146	0.071350624456766	0.547528001128084	0.999958094925527
1600020E01Rik	72012	484.424905554817	0.0206006367509641	0.0762965897103736	0.209250000276057	0.97860397569511
Magoh	17149	885.982003719281	0.0163124763446365	0.0730756309287833	0.44756898891759	0.999958094925527
Tomm34	67145	3135.58303766255	-0.0328253633192508	0.0724969938573574	0.324060639967701	0.999958094925527
Cbr4	234309	182.614106579073	0.0124664347207068	0.0750053495944301	0.16759536579409	0.943685882059332
Zglp1	100009600	4.74725066630332	0.000994287858199519	0.0740232904267152	0.295714862662739	NA
Cbr1	12408	777.851881445184	-0.0102436338836808	0.0720354168007089	0.606324374681423	0.999958094925527
Cbr3	109857	2.45894733116844	0.000382127695922042	0.0740240947039194	0.527920719087811	NA
Cbr2	12409	0.985513505286509	0.000375822081304742	0.0740237965661729	0.644690671048523	NA
Exoc2	66482	5134.31814341548	0.188645988679882	0.13316709927713	0.00963374198665839	0.325270036629359
Exoc3	211446	3787.86030929837	-0.038516108573277	0.074087504032686	0.270885844630812	0.999958094925527
Exoc1	69940	2060.83297744512	0.0587821636821291	0.0974043037731726	0.0790371713492963	0.771451867736963
Pced1a	319513	312.027816480948	0.00686396621968706	0.0731912233602326	0.615177260450333	0.999958094925527
Exoc7	53413	2237.77541869502	-0.0168805452855102	0.069369477599863	0.555989255662735	0.999958094925527
Exoc4	20336	1973.56907494434	0.00139335485927384	0.0694386221147816	0.955204368637102	0.999958094925527
Pced1b	239647	861.57675207896	0.00869823197974707	0.0715643826067044	0.673478084020787	0.999958094925527
Exoc8	102058	1838.53722174157	-0.111743108757027	0.190009698881623	0.0214352419860595	0.464767397472691
Trp53rkb	76367	186.371074612355	0.00827132027157354	0.0740678908545229	0.38443736067266	0.999958094925527
Glt1d1	319804	0.223540666469858	0.000308420265737918	0.0740225407684862	0.822931636861443	NA
Uqcrfs1	66694	4667.83691212465	0.000791432175830991	0.0623587048095419	0.982833359718319	0.999958094925527
Snrpa1	68981	1760.16883011512	-0.00974413934766909	0.0690972539810343	0.710778407949921	0.999958094925527
9430065F17Rik	77857	9.39364710139863	0.00074418892311634	0.0739945090912851	0.719419063657744	0.999958094925527
Dhx8	217207	4242.03814556769	-0.0882687165144409	0.112849173427992	0.0572602994204239	0.69662810303035
Dhx9	13211	392.28263427833	0.0093343816313181	0.0733366795909862	0.527298359953084	0.999958094925527
Metap2	56307	4139.59235492775	-0.017270052121929	0.0650217590010624	0.606081821742735	0.999958094925527
Cotl1	72042	4531.38690581538	0.15026538799003	0.157463074199025	0.0201568544519609	0.449170436345333
Hunk	26559	0.492756752643254	0.00037111824656165	0.0740234504425618	0.732235940343269	NA
Yme1l1	27377	5901.7445081275	-0.0692108198313363	0.0888618334154677	0.106827590116308	0.853036991363657
Xpc	22591	1397.99906739298	-0.00431009675802361	0.0701435117135181	0.847564748926413	0.999958094925527
Cmpk1	66588	3389.44930277858	-0.00560688102318796	0.0646451092108512	0.85864787822549	0.999958094925527
Cmpk2	22169	3040.79325787915	0.641008349581549	0.158263657740788	2.17880863286599e-06	0.000650755668421249
Zrsr2	22184	1022.44092679981	-0.00519095501842071	0.0705390786525097	0.812180603939722	0.999958094925527
Gm1943	384864	24.57547654476	0.000360868415072765	0.0739201022533303	0.931631400225092	0.999958094925527
Bfar	67118	1907.58381056745	-0.0111955477044912	0.0698897074758521	0.657980747962999	0.999958094925527
Gm5069	277333	13.5409862636541	-0.00171646447614343	0.0739963824234659	0.555499580065655	0.999958094925527
Smarcad1	13990	1337.16215199025	-0.00439880439964658	0.0696173579176339	0.85296094356665	0.999958094925527
Faf1	14084	3286.68940878872	0.0290450655136731	0.0727058304992909	0.3492086004079	0.999958094925527
Lrrn4	320974	10.7672989965485	0.00316978216184874	0.0741214562058605	0.011434340496445	0.348484862017928
Lrrn3	16981	8.04450592531746	-0.00150505011289216	0.0740323787476378	0.145105896692275	NA
3110056K07Rik	73204	309.563030424042	-0.00254953471458681	0.0728496186592376	0.844540078755449	0.999958094925527
4930579G18Rik	75913	22.3925987350474	-0.00137266362322503	0.0739440671870946	0.714805158222048	0.999958094925527
Firre	103012	94.9512068522033	-0.0119529451096659	0.0751485993109262	0.0825656678882384	0.785810935750086
Cntf	12803	4.4165620263711	0.000839565798027975	0.0740128045976575	0.619082555189145	NA
Htatsf1	72459	2434.11364160603	-0.00301742875216753	0.0664660389308631	0.916722747377555	0.999958094925527
AW112010	107350	16578.2186492894	0.0795587026217354	0.0740339094102536	0.084235201751051	0.789236889153895
Mtrr	210009	931.979414233384	-0.0107035391946578	0.0715378307553678	0.618633724171319	0.999958094925527
Cox5a	12858	3059.74264456748	0.100376176122855	0.144773738096072	0.0348438709016703	0.552828320932609
Cox5b	12859	2008.57522903721	0.0432055236508618	0.0825271780239897	0.168324114586936	0.943685882059332
Msl1	74026	1579.59172974393	-0.0493204325363074	0.0894567409440297	0.105311243330007	0.850269573875681
Msl2	77853	2633.80504173228	0.0375422677107881	0.0796488009788836	0.200512928875018	0.968781297280387
Msl3	17692	1619.41006702362	-0.0228713002894994	0.0727131489631609	0.397119222686106	0.999958094925527
Chfr	231600	3019.55156351568	0.0168605537492495	0.0677164722202037	0.585948284038979	0.999958094925527
Brap	72399	3569.90575067771	-0.0643471629371298	0.0917068166380739	0.108312802540727	0.854134027692454
Hsph1	15505	6593.42654591773	-0.0278697310652138	0.0811196774236983	0.0165082140076365	0.410356605858442
Braf	109880	3484.761000067	-0.118721983569421	0.142991291729743	0.0316626290293488	0.539619727551541
Bola1	69168	400.551733232476	0.00402555265784578	0.0727275332452724	0.780837975323188	0.999958094925527
Bola2	66162	814.356472502919	0.0194080540580829	0.0744233386608792	0.349302103585575	0.999958094925527
1700121L16Rik	76643	0.93983808558297	0.000682645297455783	0.0740264741469981	0.499228415496444	NA
Rabgap1	227800	3273.31589392393	0.0275505058381107	0.0704984923145254	0.39694662580111	0.999958094925527
Palld	72333	4.57508256538526	0.00142840094119245	0.0740386390094155	0.251518660580002	NA
Nod1	107607	9181.5754499785	0.00475572243249159	0.0580134419458558	0.896238051829466	0.999958094925527
Nod2	257632	15.6002569075686	0.00293065566675972	0.0740561477102731	0.320943193645748	0.999958094925527
Pi4k2b	67073	255.789151796698	-0.0105453314602145	0.0740607489646069	0.392761106204496	0.999958094925527
Pi4k2a	84095	1698.6627655054	0.0220346967838963	0.0722548562388159	0.419710962261441	0.999958094925527
4931440P22Rik	71004	23.6724850808052	-0.00219662366045804	0.0739775442510527	0.546315474184483	0.999958094925527
Xbp1	22433	3405.70936386038	-0.0867963900010033	0.113850690020313	0.0573343998987195	0.696820015859615
Mir5616	100885828	0.270011025735039	-0.000352142823193336	0.0740233640879504	0.769144619971636	NA
Mir5619	100885831	2.39765545234589	0.000201230743357287	0.0740195706608308	0.637790556629322	NA
Mir5618	100885830	0.270011025735039	-0.000352142823193336	0.0740233640879504	0.769144619971636	NA
Pcmt1	18537	2315.89517942849	0.00490439345995288	0.0668883553681869	0.866989796872323	0.999958094925527
Hsbp1l1	66255	1.51641118304749	-0.00026833371079171	0.0740196174523321	0.665116840796741	NA
Svil	225115	2811.63726855742	-0.0171243441962758	0.068382632655363	0.568820591916714	0.999958094925527
Pisd-ps2	328734	783.081873506683	0.00451577648093211	0.0711935929260352	0.823671673381962	0.999958094925527
Svip	75744	25.5449948852001	0.000117642881778008	0.0739253007006465	0.977697209277973	0.999958094925527
Mir3473c	100628582	8.25862253010955	0.000407091542538886	0.0739853656645175	0.873237377638677	0.999958094925527
Mir3473e	102466677	3.69114023354889	0.00022124445481783	0.0740047341403005	0.90001019797062	NA
Mir3473d	100628592	3.16292839524515	-0.000965997196518159	0.0740287669743722	0.322183120472606	NA
Arl14ep	212772	1079.06669080847	-0.005446836651329	0.0703010735180378	0.808541946033694	0.999958094925527
Shb	230126	9.94371425711402	-0.000935191959739632	0.0739998416530876	0.61004513909398	0.999958094925527
She	214547	0.482837439372515	-0.000114898364490669	0.074018445481843	0.971453134569394	NA
Shf	435684	10.1439958471238	0.00137392424210834	0.074000809658119	0.585993906262987	0.999958094925527
Shh	20423	0.777890318707971	-0.000427534012020324	0.0740242604177982	0.629820507707377	NA
Adnp	11538	23.3914655594077	0.00150471411573154	0.0739425582726118	0.708051714929884	0.999958094925527
Golgb1	224139	2066.14237079174	0.0373060303998886	0.078468270448254	0.222727452230036	0.984943272521421
4930573O16Rik	78049	0.670621999409574	0.000360487810306437	0.0740235569289984	0.682193512371276	NA
Ston2	108800	1.16337875205283	0.000685603640973469	0.0740267478883122	0.460087450050267	NA
4930526I15Rik	75135	54.491669947677	-0.000118693826174446	0.0737848311490344	0.979505757785312	0.999958094925527
Gm10863	100041655	20.3655553125273	-0.00059524085195959	0.0739605342836803	0.823771892711464	0.999958094925527
Gm10865	100038602	6.14487211457765	-0.000572540535560488	0.0740033596712515	0.73663351668325	NA
Cacul1	78832	1727.63089361089	-0.0205094729546653	0.0716446774443952	0.449238448286064	0.999958094925527
Hsdl1	72552	3576.18438559777	-0.268156164468626	0.169495082185498	0.00446754559838158	0.219645132773106
Hsdl2	72479	1627.88882102624	0.0179613809421464	0.0711767710702847	0.498968960956298	0.999958094925527
Tnpo2	212999	1777.68156506324	-0.0158682401265163	0.0701617379767031	0.556648885315806	0.999958094925527
Tnpo3	320938	4335.58477491517	0.0312370909516853	0.0698791677837357	0.367307042448327	0.999958094925527
Tnpo1	238799	1743.95548031995	0.00535236570602433	0.0690465082860495	0.834386220148874	0.999958094925527
Fblim1	74202	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Mir181a-2	387176	0.492756752643254	0.00037111824656165	0.0740234504425618	0.732235940343269	NA
8030451O07Rik	319533	2.33367095612391	-0.000444619004811294	0.0740246862526212	0.502472683058448	NA
Apc	11789	1800.01673057026	-0.04442478088322	0.0841182285030878	0.149552941789941	0.92462252499592
Abcb7	11306	2249.33758625747	-0.397873536267623	0.183747718644993	0.00110302554135599	0.0866963562011841
Abcb6	74104	270.51416828653	0.0106541489223194	0.0740457208975211	0.397671887966188	0.999958094925527
Abcb5	77706	1.78832533175886	0.000374931975555574	0.0740239890124681	0.563255725421967	NA
Abcb4	18670	18.0702249574803	0.00287632363121604	0.0740392340926844	0.379120828393567	0.999958094925527
Abcb9	56325	913.725852176019	0.0134044796076836	0.0721862534716115	0.536613661400085	0.999958094925527
Abcb8	74610	524.125788245405	-0.000330034183065071	0.0719405144745354	0.981142278810377	0.999958094925527
Ephx1	13849	242.492533990149	-0.00713907846105552	0.073530943856314	0.544970293218493	0.999958094925527
Ephx2	13850	4.74578113301607	6.38716069769079e-05	0.0740219341106555	0.873272588763286	NA
Ephx3	71932	2.70011025735039	-0.000423745600101399	0.0740247982432381	0.492469901413457	NA
Arpc3	56378	4025.50972774065	0.0283704546652365	0.0700846792204495	0.393508616228985	0.999958094925527
Gltp	56356	4922.82962863779	-0.0162044581754877	0.0635191431756692	0.637116991484074	0.999958094925527
Arpc5	67771	23897.1376821367	-0.00743515719830089	0.0519804536653691	0.84023993898684	0.999958094925527
Arpc4	68089	8014.46258570145	0.0152145925788571	0.0600546737924223	0.67479968522941	0.999958094925527
Itpr2	16439	4949.09963495458	-0.00845151308074329	0.0629378655299044	0.80038469700587	0.999958094925527
Itpr3	16440	3102.5334616569	0.00522046685967246	0.0659540110695763	0.864284056400199	0.999958094925527
Itpr1	16438	3190.73317908633	0.0256378768356967	0.0705153658442061	0.416751248386942	0.999958094925527
Ift43	76411	4.08716224478985	0.0011795235508157	0.0740309190634287	0.255580874858074	NA
Ift46	76568	559.863970398966	0.00940126835098211	0.0726322795232231	0.594154589969007	0.999958094925527
Mphosph10	67973	1872.78064296226	0.00993511011947401	0.0691768821590569	0.707352164060612	0.999958094925527
Necab3	56846	10.6109639126245	0.000110148351224766	0.0740190916914139	0.738085081768444	0.999958094925527
Stoml2	66592	1460.99152571654	0.0166575303357067	0.0711744660238331	0.519031059916478	0.999958094925527
Stoml1	69106	706.090443799129	0.00813716153735563	0.0719042019558465	0.674483703874222	0.999958094925527
Trappc9	76510	2311.83710715182	0.022822069536801	0.0705697868358548	0.448668574255496	0.999958094925527
Trappc8	75964	5353.13368269341	-0.100224660630498	0.107161929275279	0.049708650913375	0.657662516569315
Trappc1	245828	944.686690080616	0.0201292010569031	0.0740945035307762	0.366104463265672	0.999958094925527
Trappc3	27096	1308.07695844947	0.00231289298529448	0.0698161050092982	0.922533111394551	0.999958094925527
Trappc2	66226	562.601819798045	-0.0126643900224148	0.073287746168139	0.473182673833859	0.999958094925527
Trappc5	66682	810.006696216892	-0.0184267765120378	0.0740096529801788	0.374915370451308	0.999958094925527
Trappc4	60409	2412.58887490881	0.0296830596444014	0.0729876072549638	0.341327230134211	0.999958094925527
1700112H15Rik	73590	0.270011025735039	-0.000352142823193336	0.0740233640879504	0.769144619971636	NA
Ubl4a	27643	759.909101645148	0.0143522093137552	0.0730537590894897	0.471388774106189	0.999958094925527
Arfgef1	211673	5003.73334202106	-0.0203523722125693	0.0662163119769536	0.541456766427293	0.999958094925527
Arfgef2	99371	2619.0883009439	-0.0543923273095167	0.0884077709364415	0.12607599647823	0.898464814977942
Arfgef3	215821	9.06246865501197	-0.000490377999281336	0.0740195695729614	0.284336780050871	0.999958094925527
Rilpl2	80291	1459.6148843744	0.000877230947196388	0.0692790666412259	0.972957090552808	0.999958094925527
Gpank1	81845	1073.92752052959	-0.0159980399261508	0.0725333380221262	0.474869770211496	0.999958094925527
Mblac2	72852	429.762620980817	0.00225372997587333	0.0723477083350513	0.886908348608588	0.999958094925527
Mblac1	330216	23.2467173528328	-0.00109268811060139	0.0739306891346141	0.777097242601458	0.999958094925527
Gatm	67092	21.2003607590286	6.51000470811877	3.45487086943096	0.000453367844971535	0.0501517189247679
Gatb	229487	439.935338073547	-0.0242934570692622	0.0780849356133831	0.130167756418938	0.903777097667646
Gatc	384281	744.41616714258	-0.0297479766835231	0.079510156597889	0.151895956915016	0.93013890172409
Wdr13	73447	621.193490335939	0.0588034029051089	0.109292021123514	0.00957501974923767	0.325270036629359
Wdr12	57750	1442.01222975694	-0.0296796790042287	0.0765547671006018	0.260821509238873	0.999958094925527
Wdr11	207425	1800.04831398451	0.271518141829373	0.286582588998403	0.00775840701653664	0.295762151635003
Wdr17	244484	0.223540666469858	0.000308420265737918	0.0740225407684862	0.822931636861443	NA
Wdr19	213081	252.825168495914	0.0134609266709076	0.0751947026703564	0.14974711110757	0.92462252499592
Wdr18	216156	2015.29190636413	-0.000401322120399033	0.067534904142057	0.986844045332811	0.999958094925527
Gm16853	330902	1.89007718014528	-0.000418007497149973	0.0740246986298526	0.531261601665848	NA
Rad17	19356	1242.2277178821	-0.00326485176351414	0.069939948741078	0.885889882725284	0.999958094925527
Rad18	58186	1260.50787282261	0.0255068373452787	0.0750402349106076	0.312564654164698	0.999958094925527
Cdc25c	12532	37.0358492208366	0.00704651445494769	0.0744884187855114	0.00331086196170304	0.18338723648705
Cdc25b	12531	2578.52856192979	-0.0776992663781577	0.113972256276522	0.05629712458046	0.69409881048788
Cdc25a	12530	705.929892695879	0.0144922087280431	0.0738230494688945	0.406352401532561	0.999958094925527
Zfp41	22701	229.408301184878	-0.00297447624924752	0.0733530509634102	0.76680906346109	0.999958094925527
Zfp40	22700	378.257713912011	-0.0027840042404461	0.0726760707114242	0.840391989206043	0.999958094925527
Mtif3	76366	1486.88846678578	-0.00249361432145557	0.0688834148354497	0.919882819723237	0.999958094925527
Mtif2	76784	1226.14189455971	-0.0278097028599329	0.0763839518330376	0.26395023314117	0.999958094925527
Zfp46	22704	954.33356980995	-0.0152673064577782	0.0725032864070266	0.486877673396398	0.999958094925527
Ncf2	17970	32.2944261501913	-0.00256796982579193	0.0739516420911907	0.568718101644241	0.999958094925527
Ncf1	17969	374.388694444406	0.0134061399060422	0.0745454869960606	0.312492522335359	0.999958094925527
4930455B14Rik	74859	3.08982630325626	-0.000459898541266498	0.0740175473000244	0.576045859440989	NA
Acsbg1	94180	1955.31286121567	0.318749808228304	0.228322168208009	0.00470167093045349	0.225770708150886
Acsbg2	328845	0.540022051470079	-0.000385144364989543	0.0740240173466055	0.681449811079217	NA
Zfyve21	68520	127.524135375994	-0.000177720939098325	0.0734788255723244	0.980585351170652	0.999958094925527
Zfyve27	319740	1622.50585895304	0.00733756650398587	0.0700590442324352	0.758458693038745	0.999958094925527
Zfyve26	211978	1699.50372869824	-0.0133167261644529	0.0698941731787611	0.612079906365334	0.999958094925527
Zfyve28	231125	24.1506368717662	-0.00663639873683441	0.0744482017022299	0.004062212557984	0.20942082360124
Golph3l	229593	1250.90685898564	-0.0693721593631332	0.11697636820846	0.0317079155962571	0.539621748758524
Plce1	74055	6.32665173005194	-0.0019874146710388	0.0740577872489191	0.100937197048523	NA
Slc10a3	214601	1169.58968392431	-0.00510348858941293	0.0702440863536466	0.820373349321813	0.999958094925527
Slc10a1	20493	77.1979462356742	0.00240527116022743	0.0737610297842885	0.728846206412284	0.999958094925527
Slc10a7	76775	937.794602739888	-0.0168161262911671	0.0730101669223872	0.442493096680505	0.999958094925527
Slc10a5	241877	7.15330132703545	0.00086411635875398	0.074029828358053	0.236889516398101	NA
Ncf4	17972	2276.08250044113	0.0665362731790048	0.104429835743206	0.0665314020608321	0.733934127812337
Grina	66168	1096.15687761327	0.304916439019313	0.398872277579339	0.00735053617667402	0.289824606279619
Sec62	69276	3178.9151519511	-0.025032580704716	0.0694767391354414	0.437089129652996	0.999958094925527
Sec63	140740	2338.10526934255	0.0127608527195203	0.0691474599665265	0.641593091525899	0.999958094925527
Hdgf	15191	4913.96922519794	0.0099476007183627	0.0639709376724936	0.763902584139954	0.999958094925527
Foxj1	15223	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Foxj2	60611	3109.17957139037	-0.0288769123178067	0.0717863726535632	0.364057472892559	0.999958094925527
Foxj3	230700	2201.55222168968	0.00552575643204162	0.0681440792589841	0.839658930352108	0.999958094925527
Zfp300	245368	184.196387136022	0.0299604415558232	0.0826913063323537	0.00454326792979797	0.222088488512229
Zfr2	103406	18.8320720053224	0.00332193180376348	0.0740914367454707	0.13836538119838	0.914371495711965
Cfap36	216618	645.133234181314	-0.0010686754486928	0.0715052120900951	0.951841579083453	0.999958094925527
Gm20319	100504628	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Dmd	13405	3.87433583115237	0.00124107923171589	0.0740340978763254	0.293153939558594	NA
4933434E20Rik	99650	3722.40603296377	-0.00879408319281919	0.0651352415287961	0.77987793084771	0.999958094925527
Cmya5	76469	83.4064706015979	-0.00280770215327424	0.0737475161142385	0.692646361840032	0.999958094925527
Ppp1r2-ps3	546723	0.223540666469858	0.000308420265737918	0.0740225407684862	0.822931636861443	NA
Mctp1	78771	7.57220884178323	3.20936856015344e-05	0.0740218235683653	0.983068876142254	NA
Mctp2	244049	2821.66174419027	-0.0505561280735772	0.0842716873583782	0.153696407795772	0.933034036552893
Mkln1	27418	4222.65775411323	-0.116284780352709	0.128237440064519	0.0346903701072043	0.552810720548518
Ralyl	76897	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Ankmy1	241158	1.2577286747702	1.5943920077815e-05	0.0740217999368226	0.978159587070239	NA
Ankmy2	217473	1424.60181205497	-0.0194244476386484	0.0726915462030707	0.428564598754957	0.999958094925527
Ipo11	76582	1539.75495008071	-0.0246133311873516	0.073725763062585	0.355674053090537	0.999958094925527
Ipo13	230673	1085.06570467749	-0.0529870773674277	0.0976203526257603	0.0447978190729764	0.62240301615121
1110006O24Rik	66123	20.8941298335072	0.000729489741028793	0.0739336373711583	0.851280162120903	0.999958094925527
Tmem229b	268567	3516.22894041198	-0.0368786647873764	0.0732347953663384	0.288835831355755	0.999958094925527
Fh1	14194	1133.36536104638	-0.0394068913429945	0.0838138261864296	0.127271915686392	0.899524746718096
1700016L21Rik	72208	1.34124399881915	0.000368545903031021	0.0740238719640842	0.596950822354448	NA
4930557K07Rik	78202	36.9160994206778	-0.0020501049281883	0.0739041742489451	0.671494314260758	0.999958094925527
Edn3	13616	0.223540666469858	0.000308420265737918	0.0740225407684862	0.822931636861443	NA
Glo1	109801	2079.89932719392	-0.0167967024627391	0.0694263022369288	0.55651076324522	0.999958094925527
Cxcl12	20315	0.492756752643254	0.00037111824656165	0.0740234504425618	0.732235940343269	NA
Cxcl17	232983	0.270011025735039	-0.000352142823193336	0.0740233640879504	0.769144619971636	NA
Ssxb6	668976	0.518593545805314	-0.000413290562564747	0.0740239590082542	0.680088107695989	NA
Ssxb3	278174	0.739135128964882	0.000411285391815394	0.074023966527275	0.680630689633012	NA
Racgap1	26934	4998.55874541535	0.122184602903491	0.127549658274793	0.0316407120969346	0.539619727551541
Neb	17996	41.8432292450863	0.00266154626216887	0.0739420048309501	0.563161973793812	0.999958094925527
Cnpy4	66455	789.471406550149	-0.0254735633834	0.0771449120325957	0.216410756263661	0.981500037367186
Cnpy3	72029	1310.37794118116	0.0038813536185908	0.0695780946857792	0.873553622296122	0.999958094925527
Cnpy2	56530	779.661169375814	0.000180700482492474	0.071024647332893	0.994604894498065	0.999958094925527
Smg5	229512	2446.44275867402	0.00708495200591601	0.067726097697264	0.801880752414643	0.999958094925527
Smg7	226517	7178.95976548805	0.0143154796488877	0.0644573655302042	0.668708243723674	0.999958094925527
Smg6	103677	1308.81953659466	-0.0289087690474877	0.0765412891321792	0.260608099312404	0.999958094925527
Smg1	233789	3577.32335745541	0.0185966670397336	0.0665211186726329	0.569742642541346	0.999958094925527
Smg9	71997	1398.33913183958	-0.0101395126654933	0.0700566985875958	0.680384230716248	0.999958094925527
Smg8	74133	896.520260719344	-0.38371113755605	0.435666450014395	0.00570041771499146	0.248733942334733
Gm6297	622208	37.6242803251225	0.00399234329500722	0.0740383091317787	0.395841592367927	0.999958094925527
5530400C23Rik	232426	2.24421779455463	-1.60122760792137e-05	0.0740226201845085	0.94414231122228	NA
C030018K13Rik	77382	5.34789000287033	0.000899172701064276	0.0740194917553413	0.342901728113257	NA
Egr2	13654	39.5160463759614	-0.00440144342153518	0.0740646445220196	0.357870487769962	0.999958094925527
Egr3	13655	10.9816362715505	-0.000531889298304726	0.0740129157603975	0.433152127327434	0.999958094925527
Egr1	13653	197.750174416437	-0.00325900603941108	0.0732947641081741	0.763132039462867	0.999958094925527
Fam193a	231128	1242.66433601356	0.000132545963159356	0.0708541350497644	0.997323873391898	0.999958094925527
Fam193b	212483	880.362838320469	0.00395129101627623	0.0709147798366069	0.851005856002433	0.999958094925527
