"p.geomean"	"stat.mean"	"p.val"	"q.val"	"set.size"	"exp1"
"GO:0016879 ligase activity, forming carbon-nitrogen bonds"	0.320687890376244	-0.468669498837282	0.320687890376244	0.660858480281594	48	0.320687890376244
"GO:0004559 alpha-mannosidase activity"	0.321468134067409	-0.474196156555543	0.321468134067409	0.660858480281594	13	0.321468134067409
"GO:0072341 modified amino acid binding"	0.321610751431008	-0.465850103924898	0.321610751431008	0.660858480281594	48	0.321610751431008
"GO:0004197 cysteine-type endopeptidase activity"	0.322650304139847	-0.462336824698168	0.322650304139847	0.660858480281594	64	0.322650304139847
"GO:0004114 3',5'-cyclic-nucleotide phosphodiesterase activity"	0.324187709736713	-0.462352545044856	0.324187709736712	0.660858480281594	22	0.324187709736713
"GO:0001099 basal RNA polymerase II transcription machinery binding"	0.325977924094837	-0.456897086044704	0.325977924094837	0.660858480281594	24	0.325977924094837
"GO:0001098 basal transcription machinery binding"	0.325977924094837	-0.456897086044704	0.325977924094837	0.660858480281594	24	0.325977924094837
"GO:0008757 S-adenosylmethionine-dependent methyltransferase activity"	0.326781620433172	-0.450096045835765	0.326781620433172	0.660858480281594	105	0.326781620433172
"GO:0016875 ligase activity, forming carbon-oxygen bonds"	0.32706140458587	-0.451166864509372	0.32706140458587	0.660858480281594	42	0.32706140458587
"GO:0030165 PDZ domain binding"	0.327721677255932	-0.448489689189816	0.327721677255932	0.660858480281594	58	0.327721677255932
"GO:0038024 cargo receptor activity"	0.32772604730991	-0.448563199042059	0.32772604730991	0.660858480281594	48	0.32772604730991
"GO:0048365 Rac GTPase binding"	0.328048254907842	-0.449094928052453	0.328048254907842	0.660858480281594	35	0.328048254907842
"GO:0050681 androgen receptor binding"	0.328991885094253	-0.449835739172138	0.328991885094253	0.660858480281594	18	0.328991885094253
"GO:0034593 phosphatidylinositol bisphosphate phosphatase activity"	0.329598210316421	-0.449075693479798	0.329598210316421	0.660858480281594	16	0.329598210316421
"GO:0004812 aminoacyl-tRNA ligase activity"	0.329757820788477	-0.44356718277389	0.329757820788477	0.660858480281594	43	0.329757820788477
"GO:0017048 Rho GTPase binding"	0.330329549525692	-0.440222803062005	0.330329549525692	0.660858480281594	105	0.330329549525692
"GO:0003724 RNA helicase activity"	0.33090863223419	-0.439430323016678	0.33090863223419	0.660858480281594	62	0.33090863223419
"GO:0019199 transmembrane receptor protein kinase activity"	0.332667702428837	-0.434914510483301	0.332667702428837	0.660858480281594	54	0.332667702428837
"GO:0000217 DNA secondary structure binding"	0.333345765807143	-0.436618820843139	0.333345765807143	0.660858480281594	21	0.333345765807143
"GO:0004004 ATP-dependent RNA helicase activity"	0.33481314542733	-0.428683805346666	0.33481314542733	0.660858480281594	60	0.33481314542733
"GO:0008186 RNA-dependent ATPase activity"	0.33481314542733	-0.428683805346666	0.33481314542733	0.660858480281594	60	0.33481314542733
"GO:0016884 carbon-nitrogen ligase activity, with glutamine as amido-N-donor"	0.335025829441023	-0.439010857224497	0.335025829441023	0.660858480281594	10	0.335025829441023
"GO:0005246 calcium channel regulator activity"	0.335259177750579	-0.430124801301474	0.335259177750579	0.660858480281594	26	0.335259177750579
"GO:0004540 ribonuclease activity"	0.336419359062744	-0.424175140280804	0.336419359062744	0.660858480281594	63	0.336419359062744
"GO:0008081 phosphoric diester hydrolase activity"	0.336616641670854	-0.423125747157896	0.336616641670854	0.660858480281594	76	0.336616641670854
"GO:0004519 endonuclease activity"	0.3371040723565	-0.421804625423526	0.3371040723565	0.660858480281594	87	0.3371040723565
"GO:0030742 GTP-dependent protein binding"	0.337571554344276	-0.425062139104603	0.337571554344276	0.660858480281594	21	0.337571554344276
"GO:0035091 phosphatidylinositol binding"	0.337762420127135	-0.419248753403094	0.337762420127135	0.660858480281594	172	0.337762420127135
"GO:0052742 phosphatidylinositol kinase activity"	0.338432869585991	-0.425269637878018	0.338432869585991	0.660858480281594	14	0.338432869585991
"GO:0022884 macromolecule transmembrane transporter activity"	0.340134214859453	-0.422573397542646	0.340134214859453	0.660858480281594	10	0.340134214859453
"GO:0003684 damaged DNA binding"	0.341453120371128	-0.410698615883174	0.341453120371128	0.660858480281594	53	0.341453120371128
"GO:0043548 phosphatidylinositol 3-kinase binding"	0.341687294124109	-0.414239934759085	0.341687294124109	0.660858480281594	18	0.341687294124109
"GO:0070034 telomerase RNA binding"	0.342187497155148	-0.414932499679414	0.342187497155148	0.660858480281594	14	0.342187497155148
"GO:0015923 mannosidase activity"	0.343293298803392	-0.411589739992508	0.343293298803392	0.660858480281594	14	0.343293298803392
"GO:0008276 protein methyltransferase activity"	0.343876307873609	-0.403793068962303	0.343876307873609	0.660858480281594	62	0.343876307873609
"GO:0005262 calcium channel activity"	0.344158260280139	-0.402832575013502	0.344158260280139	0.660858480281594	69	0.344158260280139
"GO:0005509 calcium ion binding"	0.345467955569854	-0.397712322649471	0.345467955569854	0.660858480281594	459	0.345467955569854
"GO:0005089 Rho guanyl-nucleotide exchange factor activity"	0.345785354260716	-0.398427878386593	0.345785354260716	0.660858480281594	66	0.345785354260716
"GO:0031369 translation initiation factor binding"	0.345799575876554	-0.401561655816119	0.345799575876554	0.660858480281594	24	0.345799575876554
"GO:0034061 DNA polymerase activity"	0.34582162880638	-0.399903579624731	0.34582162880638	0.660858480281594	34	0.34582162880638
"GO:0004653 polypeptide N-acetylgalactosaminyltransferase activity"	0.346965449139042	-0.401538199895419	0.346965449139042	0.660858480281594	15	0.346965449139042
"GO:0048487 beta-tubulin binding"	0.347225217305955	-0.396918495165853	0.347225217305955	0.660858480281594	26	0.347225217305955
"GO:0070851 growth factor receptor binding"	0.34883293630039	-0.389994602778878	0.34883293630039	0.660858480281594	73	0.34883293630039
"GO:0000993 RNA polymerase II core binding"	0.349449675502019	-0.394146612662104	0.349449675502019	0.660858480281594	16	0.349449675502019
"GO:0031489 myosin V binding"	0.350163866702135	-0.392482733889483	0.350163866702135	0.660858480281594	15	0.350163866702135
"GO:0004984 olfactory receptor activity"	0.350444576792241	-0.385063936243048	0.350444576792241	0.660858480281594	118	0.350444576792241
"GO:0005487 nuclear pore activity"	0.350788872813018	-0.390703393070827	0.350788872813018	0.660858480281594	15	0.350788872813018
"GO:0005044 scavenger receptor activity"	0.351474238873196	-0.383918569285153	0.351474238873196	0.660858480281594	34	0.351474238873196
"GO:0004497 monooxygenase activity"	0.351977900611165	-0.381581616341529	0.351977900611165	0.660858480281594	68	0.351977900611165
"GO:0003756 protein disulfide isomerase activity"	0.352410054325475	-0.384917498887128	0.352410054325475	0.660858480281594	18	0.352410054325475
"GO:0016864 intramolecular oxidoreductase activity, transposing S-S bonds"	0.352410054325475	-0.384917498887128	0.352410054325475	0.660858480281594	18	0.352410054325475
"GO:0016279 protein-lysine N-methyltransferase activity"	0.352559911322526	-0.38122665652471	0.352559911322526	0.660858480281594	39	0.352559911322526
"GO:0016278 lysine N-methyltransferase activity"	0.352559911322526	-0.38122665652471	0.352559911322526	0.660858480281594	39	0.352559911322526
"GO:0019207 kinase regulator activity"	0.353481944358378	-0.376508669293516	0.353481944358378	0.660858480281594	146	0.353481944358378
"GO:0070273 phosphatidylinositol-4-phosphate binding"	0.35348968807985	-0.382538356787829	0.35348968807985	0.660858480281594	17	0.35348968807985
"GO:0018024 histone-lysine N-methyltransferase activity"	0.354175005538771	-0.377690113969073	0.354175005538771	0.660858480281594	30	0.354175005538771
"GO:0016614 oxidoreductase activity, acting on CH-OH group of donors"	0.354641299015113	-0.373781080634622	0.354641299015113	0.660858480281594	110	0.354641299015113
"GO:0019208 phosphatase regulator activity"	0.355445769735942	-0.372971588262252	0.355445769735942	0.660858480281594	45	0.355445769735942
"GO:0042626 ATPase activity, coupled to transmembrane movement of substances"	0.355486215982289	-0.37154347923462	0.355486215982289	0.660858480281594	91	0.355486215982289
"GO:0016628 oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor"	0.357384516466891	-0.370791707698366	0.357384516466891	0.660858480281594	20	0.357384516466891
"GO:0001103 RNA polymerase II repressing transcription factor binding"	0.357642612479165	-0.368697687883495	0.357642612479165	0.660858480281594	27	0.357642612479165
"GO:0042974 retinoic acid receptor binding"	0.357687483983148	-0.371572674477774	0.357687483983148	0.660858480281594	15	0.357687483983148
"GO:0033558 protein deacetylase activity"	0.357716932964367	-0.369607549280878	0.357716932964367	0.660858480281594	21	0.357716932964367
"GO:0042054 histone methyltransferase activity"	0.358099992529556	-0.36613871382023	0.358099992529556	0.660858480281594	40	0.358099992529556
"GO:0004707 MAP kinase activity"	0.358233794467443	-0.370453188427575	0.358233794467443	0.660858480281594	13	0.358233794467443
"GO:0004143 diacylglycerol kinase activity"	0.358405969482178	-0.372543861631183	0.358405969482178	0.660858480281594	11	0.358405969482178
"GO:0004407 histone deacetylase activity"	0.360124373169511	-0.36359407349933	0.360124373169511	0.660858480281594	19	0.360124373169511
"GO:0016620 oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor"	0.360750324094476	-0.359475895226387	0.360750324094476	0.660858480281594	33	0.360750324094476
"GO:0015297 antiporter activity"	0.360762723698657	-0.358236024362255	0.360762723698657	0.660858480281594	56	0.360762723698657
"GO:0035173 histone kinase activity"	0.360787331759226	-0.361686676885512	0.360787331759226	0.660858480281594	18	0.360787331759226
"GO:0003707 steroid hormone receptor activity"	0.360816360419312	-0.358486273014529	0.360816360419312	0.660858480281594	41	0.360816360419312
"GO:0140135 mechanosensitive cation channel activity"	0.360877547103551	-0.356959069468925	0.360877547103551	0.660858480281594	119	0.360877547103551
"GO:0015248 sterol transporter activity"	0.360919982998852	-0.36588999665477	0.360919982998852	0.660858480281594	11	0.360919982998852
"GO:0005109 frizzled binding"	0.360923906832556	-0.361233632024387	0.360923906832556	0.660858480281594	20	0.360923906832556
"GO:0000175 3'-5'-exoribonuclease activity"	0.361074947531595	-0.360076499762504	0.361074947531595	0.660858480281594	21	0.361074947531595
"GO:0016896 exoribonuclease activity, producing 5'-phosphomonoesters"	0.361074947531595	-0.360076499762504	0.361074947531595	0.660858480281594	21	0.361074947531595
"GO:0016796 exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters"	0.361422122282523	-0.357255167052056	0.361422122282523	0.660858480281594	37	0.361422122282523
"GO:0016831 carboxy-lyase activity"	0.361701186709452	-0.357904587095081	0.361701186709452	0.660858480281594	25	0.361701186709452
"GO:0004532 exoribonuclease activity"	0.362631695812773	-0.355666996269051	0.362631695812773	0.660858480281594	22	0.362631695812773
"GO:0008170 N-methyltransferase activity"	0.362810339267374	-0.352605471140786	0.362810339267374	0.660858480281594	60	0.362810339267374
"GO:0070742 C2H2 zinc finger domain binding"	0.362904447157855	-0.35956475873278	0.362904447157855	0.660858480281594	12	0.362904447157855
"GO:1990841 promoter-specific chromatin binding"	0.363328771046128	-0.35771567290775	0.363328771046128	0.660858480281594	12	0.363328771046128
"GO:0004190 aspartic-type endopeptidase activity"	0.3634179857824	-0.353248779850921	0.3634179857824	0.660858480281594	20	0.3634179857824
"GO:0070001 aspartic-type peptidase activity"	0.3634179857824	-0.353248779850921	0.3634179857824	0.660858480281594	20	0.3634179857824
"GO:0042379 chemokine receptor binding"	0.36349188931999	-0.352423805112173	0.36349188931999	0.660858480281594	26	0.36349188931999
"GO:0016830 carbon-carbon lyase activity"	0.364206471809071	-0.349791184946824	0.364206471809071	0.660858480281594	38	0.364206471809071
"GO:0004672 protein kinase activity"	0.364243810870214	-0.347231736102217	0.364243810870214	0.660858480281594	520	0.364243810870214
"GO:0033612 receptor serine/threonine kinase binding"	0.364920896766753	-0.354519151138911	0.364920896766753	0.660858480281594	10	0.364920896766753
"GO:0070696 transmembrane receptor protein serine/threonine kinase binding"	0.364920896766753	-0.354519151138911	0.364920896766753	0.660858480281594	10	0.364920896766753
"GO:0060590 ATPase regulator activity"	0.365217218785212	-0.348878607796353	0.365217218785212	0.660858480281594	21	0.365217218785212
"GO:0017124 SH3 domain binding"	0.365835896450547	-0.344590465954022	0.365835896450547	0.660858480281594	49	0.365835896450547
"GO:1990782 protein tyrosine kinase binding"	0.366097639288806	-0.344193445624981	0.366097639288806	0.660858480281594	40	0.366097639288806
"GO:0015079 potassium ion transmembrane transporter activity"	0.366315752203796	-0.342688644219501	0.366315752203796	0.660858480281594	90	0.366315752203796
"GO:0001530 lipopolysaccharide binding"	0.366523592948249	-0.34726465868438	0.36652359294825	0.660858480281594	16	0.36652359294825
"GO:0001085 RNA polymerase II transcription factor binding"	0.367086249788923	-0.340410131601313	0.367086249788923	0.660858480281594	95	0.367086249788923
"GO:1990381 ubiquitin-specific protease binding"	0.367223350778212	-0.34849347758713	0.367223350778212	0.660858480281594	11	0.367223350778212
"GO:0016922 ligand-dependent nuclear receptor binding"	0.367266566612269	-0.34547113828998	0.367266566612269	0.660858480281594	15	0.367266566612269
"GO:0016616 oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	0.367290013944192	-0.340051921170165	0.367290013944192	0.660858480281594	93	0.367290013944192
"GO:0004864 protein phosphatase inhibitor activity"	0.367482782788555	-0.342275047398712	0.367482782788555	0.660858480281594	26	0.367482782788555
"GO:0015085 calcium ion transmembrane transporter activity"	0.36780410816193	-0.338824520113738	0.36780410816193	0.660858480281594	81	0.36780410816193
"GO:0001104 RNA polymerase II transcription cofactor activity"	0.367982645001292	-0.338410823534964	0.367982645001292	0.660858480281594	75	0.367982645001292
"GO:0030331 estrogen receptor binding"	0.368223063029554	-0.341960428998564	0.368223063029554	0.660858480281594	18	0.368223063029554
"GO:1901981 phosphatidylinositol phosphate binding"	0.368651801174117	-0.33629289357099	0.368651801174117	0.660858480281594	103	0.368651801174117
"GO:0042800 histone methyltransferase activity (H3-K4 specific)"	0.368742165235694	-0.342211255142248	0.368742165235694	0.660858480281594	14	0.368742165235694
"GO:0050431 transforming growth factor beta binding"	0.369716194501003	-0.339869990928206	0.369716194501003	0.660858480281594	13	0.369716194501003
"GO:0015405 P-P-bond-hydrolysis-driven transmembrane transporter activity"	0.370203126938968	-0.332143071310302	0.370203126938968	0.660858480281594	96	0.370203126938968
"GO:0015399 primary active transmembrane transporter activity"	0.370203126938968	-0.332143071310302	0.370203126938968	0.660858480281594	96	0.370203126938968
"GO:0015145 monosaccharide transmembrane transporter activity"	0.370525614480016	-0.337462106531212	0.370525614480016	0.660858480281594	14	0.370525614480016
"GO:0004714 transmembrane receptor protein tyrosine kinase activity"	0.371008356637093	-0.331545608535092	0.371008356637093	0.660858480281594	39	0.371008356637093
"GO:0016903 oxidoreductase activity, acting on the aldehyde or oxo group of donors"	0.371115423530786	-0.331052456914456	0.371115423530786	0.660858480281594	42	0.371115423530786
"GO:0016702 oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen"	0.371158572660721	-0.332986481982027	0.371158572660721	0.660858480281594	21	0.371158572660721
"GO:0016701 oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"	0.371158572660721	-0.332986481982027	0.371158572660721	0.660858480281594	21	0.371158572660721
"GO:0016627 oxidoreductase activity, acting on the CH-CH group of donors"	0.371258733694935	-0.330235812478313	0.371258733694935	0.660858480281594	53	0.371258733694935
"GO:0030170 pyridoxal phosphate binding"	0.372094956509575	-0.328630169389405	0.372094956509575	0.660858480281594	39	0.372094956509575
"GO:0070279 vitamin B6 binding"	0.372094956509575	-0.328630169389405	0.372094956509575	0.660858480281594	39	0.372094956509575
"GO:0017056 structural constituent of nuclear pore"	0.372616862845571	-0.331844093371794	0.372616862845571	0.660858480281594	14	0.372616862845571
"GO:0001968 fibronectin binding"	0.372681164676202	-0.331706114497806	0.372681164676202	0.660858480281594	13	0.372681164676202
"GO:0008134 transcription factor binding"	0.373864006046795	-0.321746433508068	0.373864006046795	0.660858480281594	433	0.373864006046795
"GO:0070411 I-SMAD binding"	0.374745875509952	-0.329022283455698	0.374745875509952	0.660858480281594	10	0.374745875509952
"GO:0008026 ATP-dependent helicase activity"	0.375167337563715	-0.319127988967221	0.375167337563715	0.660858480281594	91	0.375167337563715
"GO:0070035 purine NTP-dependent helicase activity"	0.375167337563715	-0.319127988967221	0.375167337563715	0.660858480281594	91	0.375167337563715
"GO:0003735 structural constituent of ribosome"	0.37521501515591	-0.31851176897504	0.37521501515591	0.660858480281594	195	0.37521501515591
"GO:0097602 cullin family protein binding"	0.375971478086826	-0.323732534140615	0.375971478086826	0.660858480281594	12	0.375971478086826
"GO:0030971 receptor tyrosine kinase binding"	0.376074539394516	-0.317823968014405	0.376074539394516	0.660858480281594	35	0.376074539394516
"GO:0000049 tRNA binding"	0.376695350835168	-0.316070633757762	0.376695350835168	0.660858480281594	41	0.376695350835168
"GO:0030676 Rac guanyl-nucleotide exchange factor activity"	0.37675221461727	-0.320778937234727	0.37675221461727	0.660858480281594	13	0.37675221461727
"GO:0017069 snRNA binding"	0.376882603359958	-0.315635400262522	0.376882603359958	0.660858480281594	32	0.376882603359958
"GO:0008374 O-acyltransferase activity"	0.377504103429	-0.314697569130979	0.377504103429	0.660858480281594	33	0.377504103429
"GO:0017166 vinculin binding"	0.377824609708428	-0.319628757754117	0.377824609708428	0.660858480281594	11	0.377824609708428
"GO:0017160 Ral GTPase binding"	0.378338819926192	-0.314926783294876	0.378338819926192	0.660858480281594	15	0.378338819926192
"GO:0016493 C-C chemokine receptor activity"	0.378464226892326	-0.313974874852107	0.378464226892326	0.660858480281594	12	0.378464226892326
"GO:0008028 monocarboxylic acid transmembrane transporter activity"	0.378518364820417	-0.312393428784257	0.378518364820417	0.660858480281594	28	0.378518364820417
"GO:0015149 hexose transmembrane transporter activity"	0.378985396961972	-0.315753196064673	0.378985396961972	0.660858480281594	12	0.378985396961972
"GO:0070405 ammonium ion binding"	0.379024744767751	-0.310464335365089	0.379024744767751	0.660858480281594	35	0.379024744767751
"GO:0008173 RNA methyltransferase activity"	0.379080213633257	-0.310100945138691	0.379080213633257	0.660858480281594	39	0.379080213633257
"GO:0008308 voltage-gated anion channel activity"	0.379588514395431	-0.314683719979489	0.379588514395431	0.660858480281594	11	0.379588514395431
"GO:0050661 NADP binding"	0.380954867422651	-0.305626598971232	0.380954867422651	0.660858480281594	31	0.380954867422651
"GO:0031434 mitogen-activated protein kinase kinase binding"	0.381343287954121	-0.309163962201113	0.381343287954121	0.660858480281594	12	0.381343287954121
"GO:0034450 ubiquitin-ubiquitin ligase activity"	0.381651604522109	-0.309280288140503	0.381651604522109	0.660858480281594	11	0.381651604522109
"GO:0004659 prenyltransferase activity"	0.381754930478253	-0.307198538389609	0.381754930478253	0.660858480281594	14	0.381754930478253
"GO:0022829 wide pore channel activity"	0.382007580181344	-0.305216641153253	0.382007580181344	0.660858480281594	16	0.382007580181344
"GO:0016538 cyclin-dependent protein serine/threonine kinase regulator activity"	0.382766027115441	-0.300939399901016	0.382766027115441	0.660858480281594	26	0.382766027115441
"GO:0005319 lipid transporter activity"	0.382788784765989	-0.29940432157672	0.382788784765989	0.660858480281594	65	0.382788784765989
"GO:0050840 extracellular matrix binding"	0.383299857153961	-0.299826811786264	0.383299857153961	0.660858480281594	27	0.383299857153961
"GO:0032041 NAD-dependent histone deacetylase activity (H3-K14 specific)"	0.383600900961204	-0.303879456824023	0.383600900961204	0.660858480281594	11	0.383600900961204
"GO:0031078 histone deacetylase activity (H3-K14 specific)"	0.383600900961204	-0.303879456824023	0.383600900961204	0.660858480281594	11	0.383600900961204
"GO:0031418 L-ascorbic acid binding"	0.383654140624902	-0.301217418871817	0.383654140624902	0.660858480281594	16	0.383654140624902
"GO:0016765 transferase activity, transferring alkyl or aryl (other than methyl) groups"	0.384047452572558	-0.296523949654496	0.384047452572558	0.660858480281594	49	0.384047452572558
"GO:0051119 sugar transmembrane transporter activity"	0.384396791862772	-0.297827998673665	0.384396791862772	0.660858480281594	21	0.384396791862772
"GO:0015144 carbohydrate transmembrane transporter activity"	0.385357264956974	-0.294526066673138	0.385357264956974	0.660858480281594	26	0.385357264956974
"GO:0043014 alpha-tubulin binding"	0.385816534437371	-0.296372263582756	0.385816534437371	0.660858480281594	13	0.385816534437371
"GO:0031210 phosphatidylcholine binding"	0.386598049126781	-0.296201486516541	0.386598049126781	0.660858480281594	10	0.386598049126781
"GO:0050997 quaternary ammonium group binding"	0.386598049126781	-0.296201486516541	0.386598049126781	0.660858480281594	10	0.386598049126781
"GO:0043027 cysteine-type endopeptidase inhibitor activity involved in apoptotic process"	0.387421015935267	-0.289806708350891	0.387421015935267	0.660858480281594	19	0.387421015935267
"GO:0004675 transmembrane receptor protein serine/threonine kinase activity"	0.387982012927107	-0.289800002597372	0.387982012927107	0.660858480281594	15	0.387982012927107
"GO:0005200 structural constituent of cytoskeleton"	0.388003638982336	-0.286016097744358	0.388003638982336	0.660858480281594	49	0.388003638982336
"GO:0050699 WW domain binding"	0.388693773212382	-0.286922582389978	0.388693773212382	0.660858480281594	19	0.388693773212382
"GO:0017134 fibroblast growth factor binding"	0.389577919953015	-0.287265261183639	0.389577919953015	0.660858480281594	12	0.389577919953015
"GO:0015295 solute:proton symporter activity"	0.389639344186063	-0.285507343830515	0.389639344186063	0.660858480281594	15	0.389639344186063
"GO:0005086 ARF guanyl-nucleotide exchange factor activity"	0.389664189417291	-0.284354922376315	0.389664189417291	0.660858480281594	19	0.389664189417291
"GO:0099106 ion channel regulator activity"	0.389730406035449	-0.281060392993103	0.389730406035449	0.660858480281594	68	0.389730406035449
"GO:0043178 alcohol binding"	0.390193979139092	-0.280543177027486	0.390193979139092	0.660858480281594	41	0.390193979139092
"GO:0090079 translation regulator activity, nucleic acid binding"	0.39125553398066	-0.282307660744262	0.39125553398066	0.660858480281594	12	0.39125553398066
"GO:0016854 racemase and epimerase activity"	0.391489035316985	-0.281510005794822	0.391489035316985	0.660858480281594	13	0.391489035316985
"GO:0043492 ATPase activity, coupled to movement of substances"	0.392348768660831	-0.273826374956635	0.392348768660831	0.660858480281594	102	0.392348768660831
"GO:0005518 collagen binding"	0.392392468879053	-0.275203058084699	0.392392468879053	0.660858480281594	35	0.392392468879053
"GO:0043236 laminin binding"	0.392726910102136	-0.277901510877165	0.392726910102136	0.660858480281594	13	0.392726910102136
"GO:0005125 cytokine activity"	0.393083706517682	-0.272283342197975	0.393083706517682	0.660858480281594	73	0.393083706517682
"GO:0031683 G-protein beta/gamma-subunit complex binding"	0.393534814204088	-0.27593732708851	0.393534814204088	0.660858480281594	13	0.393534814204088
"GO:1901618 organic hydroxy compound transmembrane transporter activity"	0.394263687670705	-0.270534563082679	0.394263687670705	0.660858480281594	32	0.394263687670705
"GO:0017154 semaphorin receptor activity"	0.394984730668392	-0.273113806886826	0.394984730668392	0.660858480281594	11	0.394984730668392
"GO:0030553 cGMP binding"	0.395392908608612	-0.272201251919969	0.395392908608612	0.660858480281594	11	0.395392908608612
"GO:0008353 RNA polymerase II carboxy-terminal domain kinase activity"	0.39542163580561	-0.270151815897883	0.39542163580561	0.660858480281594	15	0.39542163580561
"GO:0022843 voltage-gated cation channel activity"	0.396082020555251	-0.264377844892448	0.396082020555251	0.660858480281594	81	0.396082020555251
"GO:0005355 glucose transmembrane transporter activity"	0.396241105285847	-0.270066454341394	0.396241105285847	0.660858480281594	11	0.396241105285847
"GO:0090482 vitamin transmembrane transporter activity"	0.396574674783032	-0.267981775431838	0.396574674783032	0.660858480281594	13	0.396574674783032
"GO:0005092 GDP-dissociation inhibitor activity"	0.396795364462058	-0.267963009323578	0.396795364462058	0.660858480281594	12	0.396795364462058
"GO:0030228 lipoprotein particle receptor activity"	0.396882768472564	-0.267801090397671	0.396882768472564	0.660858480281594	12	0.396882768472564
"GO:0035591 signaling adaptor activity"	0.397394920237754	-0.261945125437172	0.397394920237754	0.660858480281594	36	0.397394920237754
"GO:0099516 ion antiporter activity"	0.397456755383281	-0.261810749578731	0.397456755383281	0.660858480281594	38	0.397456755383281
"GO:0008235 metalloexopeptidase activity"	0.398163139444974	-0.260118740650577	0.398163139444974	0.660858480281594	35	0.398163139444974
"GO:1902936 phosphatidylinositol bisphosphate binding"	0.398272461264021	-0.259015760770725	0.398272461264021	0.660858480281594	57	0.398272461264021
"GO:0051018 protein kinase A binding"	0.398795618973285	-0.2586724330352	0.398795618973285	0.660858480281594	31	0.398795618973285
"GO:0032813 tumor necrosis factor receptor superfamily binding"	0.398937590887188	-0.259309465891663	0.398937590887188	0.660858480281594	22	0.398937590887188
"GO:0017136 NAD-dependent histone deacetylase activity"	0.399042605725495	-0.260574992942191	0.399042605725495	0.660858480281594	15	0.399042605725495
"GO:0031491 nucleosome binding"	0.399346695038809	-0.258860902333763	0.399346695038809	0.660858480281594	17	0.399346695038809
"GO:0043325 phosphatidylinositol-3,4-bisphosphate binding"	0.399998196327507	-0.258113461539912	0.399998196327507	0.660858480281594	15	0.399998196327507
"GO:0030594 neurotransmitter receptor activity"	0.400161451859207	-0.254534762976318	0.400161451859207	0.660858480281594	43	0.400161451859207
"GO:0070006 metalloaminopeptidase activity"	0.400242977014439	-0.257886420449812	0.400242977014439	0.660858480281594	14	0.400242977014439
"GO:0005507 copper ion binding"	0.400245378617408	-0.254340873874539	0.400245378617408	0.660858480281594	42	0.400245378617408
"GO:0015276 ligand-gated ion channel activity"	0.400251633486213	-0.253722929418398	0.400251633486213	0.660858480281594	66	0.400251633486213
"GO:0022834 ligand-gated channel activity"	0.400251633486213	-0.253722929418398	0.400251633486213	0.660858480281594	66	0.400251633486213
"GO:0070577 lysine-acetylated histone binding"	0.400278995777902	-0.257734220837469	0.400278995777902	0.660858480281594	14	0.400278995777902
"GO:0140033 acetylation-dependent protein binding"	0.400278995777902	-0.257734220837469	0.400278995777902	0.660858480281594	14	0.400278995777902
"GO:0016853 isomerase activity"	0.400386938816963	-0.252659512806191	0.400386938816963	0.660858480281594	126	0.400386938816963
"GO:0005154 epidermal growth factor receptor binding"	0.400596114079182	-0.255411926022011	0.400596114079182	0.660858480281594	19	0.400596114079182
"GO:0004601 peroxidase activity"	0.400601980558921	-0.254362971545705	0.400601980558921	0.660858480281594	26	0.400601980558921
"GO:0016684 oxidoreductase activity, acting on peroxide as acceptor"	0.400628466240386	-0.254109677587752	0.400628466240386	0.660858480281594	28	0.400628466240386
"GO:0042805 actinin binding"	0.400846377208391	-0.255597470899789	0.400846377208391	0.660858480281594	16	0.400846377208391
"GO:0030515 snoRNA binding"	0.400998730316458	-0.253236258476011	0.400998730316458	0.660858480281594	27	0.400998730316458
"GO:0016810 hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"	0.401800953523584	-0.249302690546346	0.401800953523584	0.660858480281594	95	0.401800953523584
"GO:0017025 TBP-class protein binding"	0.402120155642853	-0.253327912489991	0.402120155642853	0.660858480281594	13	0.402120155642853
"GO:0034979 NAD-dependent protein deacetylase activity"	0.402532105736409	-0.251059897921922	0.402532105736409	0.660858480281594	16	0.402532105736409
"GO:0019905 syntaxin binding"	0.403149644747665	-0.246524782233232	0.403149644747665	0.660858480281594	49	0.403149644747665
"GO:0019887 protein kinase regulator activity"	0.403562928471747	-0.24452017388087	0.403562928471747	0.660858480281594	128	0.403562928471747
"GO:0016832 aldehyde-lyase activity"	0.403865682377346	-0.249515624278878	0.403865682377346	0.660858480281594	11	0.403865682377346
"GO:0035254 glutamate receptor binding"	0.404314446333855	-0.246402856545764	0.404314446333855	0.660858480281594	16	0.404314446333855
"GO:0016597 amino acid binding"	0.404943156216144	-0.242160758874242	0.404943156216144	0.660858480281594	41	0.404943156216144
"GO:0005267 potassium channel activity"	0.404945964493593	-0.241481971418441	0.404945964493593	0.660858480281594	70	0.404945964493593
"GO:0017081 chloride channel regulator activity"	0.405097662529099	-0.245424442434086	0.405097662529099	0.660858480281594	13	0.405097662529099
